seed,overall_goal_rate_pct,overall_collision_rate_pct,overall_colreg_rate_pct,last20_goal_rate_pct
1,35.55555555555555,58.166666666666664,29.456664833660703,46.66666666666666
2,20.94444444444444,77.94444444444444,33.386496059580836,44.99999999999999
3,53.44444444444444,44.61111111111111,24.88967947509628,56.666666666666664
