world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
199,16.41499531487624,2,1,0.4375,3,5.263018250465393,-12.939766547259163,0.04697080822113682
200,25.441670306523644,3,0,0.2777777777777778,3,5.193196704652574,-13.045458560519748,0.04664760753512383
201,14.9078548626105,2,1,,3,5.562523375696211,-12.935173362048705,0.045893765124144836
202,24.630487586259843,3,0,0.4090909090909091,3,5.388404705945184,-12.906698114731732,0.04525020104997298
203,25.318671243190764,3,0,,3,5.7827560997009275,-12.705286598205566,0.045100619047880174
204,15.10965474744638,2,1,0.5217391304347826,3,5.438733992369278,-12.985645999079166,0.04482547290947126
205,25.03841406623523,3,0,0.3125,3,5.643173798918724,-13.068698197603226,0.04454758239444345
206,13.78899623791377,2,1,0.25,3,5.57054594913161,-13.07743507408234,0.0437495317758925
207,14.425890143315002,2,1,0.25,3,5.289663597157127,-13.173935187490363,0.04304683316302927
208,5.989374838670095,1,1,0.2857142857142857,3,5.1170285987854,-13.201023364067078,0.04214813133701682
209,26.47317168553671,3,0,,3,5.063822201707146,-13.289822827685963,0.04158859788863496
210,25.58829405883948,3,0,0.0,3,4.833178049988216,-13.507357941733467,0.0414012126210663
211,4.631823739210765,1,2,0.3888888888888889,3,4.981294092379119,-13.366759551198859,0.041389823940239455
212,23.731488456527398,3,0,0.45454545454545453,3,4.891113749572209,-13.226785097803388,0.0411870578037841
213,13.664744926492377,2,1,0.3225806451612903,3,4.66543940626658,-13.497168861902678,0.04093877294172461
214,15.43802065551281,2,1,0.0625,3,5.039818627644429,-13.362683414357953,0.04069651092971321
215,24.818522083659975,3,0,0.25,3,5.150690503915151,-13.387192185719808,0.04065516752501329
216,25.515265456040705,3,0,0.3684210526315789,3,5.0863740017165,-13.494851183535447,0.04061865901101881
217,1.8581896668672553,1,2,0.2752808988764045,3,4.478733404477437,-13.374149301317003,0.040295785748296314
218,24.932971463998157,3,0,0.125,3,4.489275943665278,-13.652364503769647,0.04011875071695873
219,25.425809866189955,3,0,0.3723404255319149,3,4.868080850158419,-13.238419124058314,0.040094182028302124
220,13.91991224348545,2,1,0.2222222222222222,3,4.797337031831928,-13.197964004441804,0.03996839049253978
221,1.8775793949762978,1,2,0.4117647058823529,3,4.907910285457488,-13.157917376487486,0.03992306957802465
222,14.522886853019395,2,1,0.0,3,4.940171616772811,-13.263029277324677,0.04008083053243657
223,25.769709037542345,3,0,0.2,3,4.4503272465297155,-13.203020995003836,0.040044106862374716
224,25.968565930922825,3,0,0.35,3,4.65457627465648,-13.269752702405375,0.0400711182625063
225,5.285937720139823,1,2,,3,3.8093593567609787,-13.303917348384857,0.040091123431921005
226,14.315845273733139,2,1,0.17647058823529413,3,4.5327071315712395,-13.333434952629936,0.04018280034263929
227,25.52341048836708,3,0,0.5,3,5.148817739988628,-13.356347736559416,0.040244075812791526
228,23.955361044406896,3,0,0.3076923076923077,3,4.91391282081604,-13.252275753021241,0.04024418383836746
229,24.423982752164203,3,0,0.3333333333333333,3,5.111940696835518,-13.519013603528341,0.04007345251739025
230,15.048899466991429,2,1,0.0,3,5.049146859269393,-13.197288161829897,0.040089106285258344
231,4.312476396163306,1,2,0.3387096774193548,3,4.841945630311966,-13.249096179008484,0.04005058156326413
232,6.696374025344852,1,2,0.3888888888888889,3,4.408341504060305,-13.02722351367657,0.03984353089561829
233,25.03330481171608,3,0,0.5,3,5.174157752990722,-13.094785003662109,0.03977637499570846
234,26.285976912180587,3,0,,3,4.827386713027954,-13.134141945838929,0.03973456127569079
235,18.28716700236004,2,0,0.25,3,4.551134689450264,-13.363298082351685,0.039419757444411514
236,14.530500350793202,2,1,0.25,3,3.975627638399601,-13.462201237678528,0.039335413835942745
237,25.86770819167296,3,0,0.16666666666666666,3,4.171184676885605,-13.260339522361756,0.03944450253620744
238,14.989289287924768,2,1,0.3,3,4.426413138096149,-13.413265022864708,0.039402859715315014
239,4.1869664076964055,1,2,0.26666666666666666,3,4.190470569274005,-13.293651580810547,0.03931002253118683
240,26.759163329005244,3,0,0.08333333333333333,3,3.948268705798734,-13.4606841610324,0.03917560017397327
241,24.085748153924943,3,0,,3,5.219286648432414,-13.339331563313802,0.039027561992406846
242,3.282294753789902,1,2,0.0,3,4.39270419733865,-13.46771832874843,0.03895464539527893
243,25.147506911754608,3,0,0.375,3,4.88278578067648,-13.25492312990386,0.03884163331882707
244,24.602853067318602,3,0,0.30303030303030304,3,4.836910505294799,-13.312671546936036,0.0387216155230999
245,25.06078541994096,3,0,,3,3.9630830776617394,-13.231514545701305,0.03854191784532914
246,13.597882768909137,2,1,0.125,3,4.265868794533514,-13.331753361609675,0.038731293572533514
247,16.960352699756637,2,0,0.0,3,4.023511655926704,-13.026342520713806,0.039148262478411196
248,24.71438802003861,3,0,0.7,3,4.38016378495001,-13.056393408006237,0.03942391444598475
249,25.865284318129227,3,0,0.3088235294117647,3,3.7322311577973544,-13.143398426197193,0.03965892858895255
250,25.43859302202861,3,0,,3,3.734867056210836,-13.097379354783046,0.03982134039203326
251,14.453567892710367,2,1,0.4666666666666667,3,4.225091487974734,-13.024331531009159,0.039939002209418525
252,24.768116637070978,3,0,,3,3.9849190055777175,-13.023600464567131,0.04019186228787133
253,24.05268697837988,3,0,0.36363636363636365,3,3.5439535913182727,-12.982987033787058,0.04039725833641949
254,25.303610009749733,3,0,0.2,3,4.075395571558099,-13.033705811751517,0.04053253778501561
255,25.380747511585554,3,0,0.15217391304347827,3,3.387266116009818,-13.018620941374037,0.040547549414138
256,24.021837202509246,3,0,,3,3.269651212809998,-13.18740761132888,0.04084069199032254
257,18.843661957979215,2,0,0.16666666666666666,3,3.105625321865082,-13.213603329658508,0.041168672386556866
258,24.99195715427399,3,0,0.3333333333333333,3,2.8222293594609136,-13.473731082418691,0.041497453075388206
259,-3.7140411446491783,0,2,0.14285714285714285,3,3.0151198649406434,-13.098432240486146,0.041244200244545934
260,14.19267321666082,2,1,0.32142857142857145,3,2.9672971751008714,-13.034210136958531,0.04114479332097939
261,25.618693629105888,3,0,0.5,3,2.4733329067627587,-13.399556636810303,0.04111517515654365
262,4.126680538256964,1,2,0.0,3,2.176037049293518,-13.319922065734863,0.041034291684627536
263,25.613103595773378,3,0,0.45454545454545453,3,3.0964370346069336,-13.15202434539795,0.04101076066493988
264,4.402121221919855,1,2,0.4375,3,4.118139840938427,-13.276461212723344,0.041082436701765764
265,3.245146236419681,1,2,0.16666666666666666,3,3.3236536322807777,-13.271647998264857,0.041168337117652505
266,24.58140528321266,3,0,0.1,3,2.6620498741826704,-13.370564676100209,0.04107296562963916
267,24.274503299395246,3,0,0.125,3,3.370315694480861,-13.16533048437276,0.040903449263594564
268,25.324978917042415,3,0,,3,3.3255093708270933,-13.139002799987793,0.04077695519095514
269,25.049953720370933,3,0,0.25,3,2.963815007890974,-13.135853971753802,0.04078803796853338
270,15.330367145935696,2,1,0.35714285714285715,3,2.776067638801316,-13.12387883461128,0.04084503183425483
271,26.21400718887647,3,0,0.16666666666666666,3,4.1665037503609295,-12.876925248366137,0.040689857819905646
272,26.274110740820564,3,0,,3,3.496559876948595,-13.258851706981659,0.04045715252868831
273,4.57561682979266,1,2,0.5,3,3.2992667931097523,-13.046163700245044,0.040136228832933635
274,25.222766416768234,3,0,,3,3.504971300562223,-13.067737221717834,0.03991590983544787
275,13.616347166697183,2,1,0.42857142857142855,3,2.9762066790932105,-13.091866995158949,0.03981231584360725
276,15.039221434990571,2,1,,3,4.117954514464554,-12.953578754347198,0.039741410360652575
277,26.163791785339512,3,0,0.3333333333333333,3,3.883610172705217,-12.782134056091309,0.03959594023498622
278,24.124640314976375,3,0,0.3125,3,3.120042895015917,-12.92325436441522,0.03957637909211611
279,25.079265596469245,3,0,,3,3.4575445990064253,-12.955141864605803,0.03935578521063079
280,23.219332030812904,3,0,0.3225806451612903,3,3.3242660553559014,-13.097996390384177,0.03906623010888048
281,24.518605456153555,3,0,,3,3.6299075274854093,-13.129599004178434,0.03915522096527589
282,24.387789842287702,3,0,0.3333333333333333,3,2.5562153941109065,-13.063965752011253,0.039088668390398935
283,13.411923651695254,2,1,0.125,3,2.967588982011518,-13.100581381056044,0.03859736811783579
284,25.286635095675788,3,0,0.4375,3,3.777472956614061,-12.84151367707686,0.037989927286451515
285,4.640771572589877,1,2,0.22727272727272727,3,2.7975580337199757,-13.0680124607492,0.03781593075775085
286,25.76252223134041,3,0,0.5,3,3.2048546280179706,-12.854753576006209,0.03739866550479617
287,3.2050640869140623,1,2,0.25,3,2.2112377749549017,-12.81477657953898,0.03727307957079676
