world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-7.176139833826092,0,3,0.16666666666666666,3,,
2,-6.211317442916484,0,3,0.3181818181818182,3,,
3,-4.4305074720620174,0,3,0.25,3,,
4,-6.109330010593541,0,3,0.125,3,,
5,9.26437577001503,1,0,0.6666666666666666,3,,
6,-3.201666241792225,0,2,0.22727272727272727,3,,
7,-4.868229180357036,0,3,0.2777777777777778,3,,
8,6.278607246565897,1,2,0.5,3,2.030569327995181,0.0112301679328084
9,-6.058566977901258,0,3,,3,2.2739531680274365,-0.08112654578166478
10,-7.85732365255824,0,3,,3,2.3577171750998094,0.015608683290580908
11,-4.634122106823508,0,3,0.4090909090909091,3,2.0593580369438444,-0.03461788621331964
12,-6.182795551469273,0,3,0.5,3,2.3620589524507523,0.07032165490090847
13,-5.441307823188382,0,3,0.42857142857142855,3,1.9396526620194718,-0.04205772218604883
14,-8.053952350989006,0,3,0.5357142857142857,3,1.8388247142235439,-0.026529233661238796
15,-8.299256514934582,0,3,0.25,3,1.641848789107415,-0.04005783736225097
16,-7.221190398731426,0,3,0.5,3,1.3713364005088806,-0.03284208093666368
17,-6.184983521667199,0,3,0.4791666666666667,3,1.4396292104532844,-0.04483637110940341
18,-2.54496619246344,0,2,0.19230769230769232,3,1.1209712631255389,-0.019511692896485328
19,-7.245803743066484,0,3,0.38461538461538464,3,0.7534885044608798,-0.016794752329587936
20,-7.0917122100956815,0,3,0.1,3,1.0129258502274752,0.048076915399481855
21,-6.5778125007820725,0,3,0.2222222222222222,3,0.8790058387177331,-0.05144576036504337
22,5.366950861730731,1,2,0.21666666666666667,3,1.0508202097173465,0.08874851311075277
23,-2.6233706747584997,0,2,0.375,3,0.8897595331445336,0.04000089829787612
24,7.221797278689993,1,2,0.30952380952380953,3,1.0229675011975425,0.05539856188827091
25,-4.151502238153145,0,3,0.1896551724137931,3,0.7217755554051235,0.09123610784964901
26,5.7972106282443505,1,2,0.4444444444444444,3,0.917898647305442,0.07221436713423048
27,-4.204949639401011,0,3,0.25806451612903225,3,0.9139720467584473,0.028794384694525173
28,4.506941723042922,1,2,0.5588235294117647,3,0.9579116605161652,0.043350331882228615
29,8.308891424080779,1,1,0.2,3,0.8773636262863874,0.07375900536775588
30,5.260191657970471,1,2,0.46875,3,0.9022734553406113,0.059260958266493524
31,5.5767331688731785,1,2,0.4230769230769231,3,0.8396517097761359,0.12999425903905795
32,4.931934849501663,1,2,0.6029411764705882,3,0.7582223978202054,0.09206059214340735
33,16.843365870669064,2,1,,3,0.7587183417394908,0.052356302282031704
34,19.911340901779376,2,0,0.0,3,0.7061515990644693,-0.018894233703613282
35,16.986707420822025,2,1,0.0,3,0.5768004926469397,-0.038363389123012036
36,18.28720989437034,2,1,0.25,3,0.595721075716226,-0.042954269370862413
37,18.20498415067072,2,1,0.5,3,0.5437753590876642,-0.21752205329096835
38,18.0259182564011,2,1,0.25,3,0.4711134284734726,-0.3343050363096031
