world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,8.264811267449632,1,1,,3,,,
2,-7.00859752744469,0,3,0.5,3,,,
3,-4.456932769268955,0,2,,3,,,
4,-4.428959585566905,0,2,0.2,3,,,
5,-9.778525335122962,0,3,0.5,3,1.276663891895085,0.02130862239900292,0.19846760131874863
6,-5.3403757092956665,0,2,0.5185185185185185,3,1.1018323299381882,-0.16715513380710034,0.19104810833930969
7,-5.599562099840536,0,3,0.16666666666666666,3,1.093907705694437,-0.24547810784795068,0.18226090452887794
8,-3.9493424156388897,0,2,0.25,3,0.9154619406722486,-0.3532961418479681,0.17405577711760997
9,-7.574819355833391,0,3,0.125,3,0.3863655783236027,-0.449805411696434,0.16872846186161042
10,-3.6531099280068253,0,2,0.75,3,0.8610198916308582,-0.3909606273472309,0.16365885823965073
11,4.86690863747081,1,2,0.5,3,0.7469214840583462,-0.4928322080217424,0.15483523530712545
12,-3.582440917121758,0,3,0.29411764705882354,3,0.7328817992609866,-0.49516560945739135,0.14880100368185245
13,-3.5720377040574043,0,3,0.3,3,0.7828153132954064,-0.5443483582314323,0.14611166803275838
14,-5.096741884281871,0,3,0.3333333333333333,3,0.8448522424568301,-0.5617275672114413,0.14492852273194687
15,5.770541513147649,1,2,0.39215686274509803,3,1.1082790027323521,-0.5389993755440963,0.14406454014150719
16,-5.9965243402126305,0,3,0.5,3,1.098835697863251,-0.6108265593647957,0.14335543289780617
17,-4.9343039620421765,0,3,0.25,3,0.6644362385074297,-0.585632034473949,0.1426718607544899
18,5.684808017441945,1,2,0.13793103448275862,3,1.4613233026531007,-0.5342203428347906,0.14195485164721808
19,6.738465728672019,1,2,0.3,3,0.9544519198437532,-0.6052194014191628,0.14113084226846695
20,5.796855094841931,1,2,0.5,3,1.3258628310616483,-0.6120212535882733,0.1388228372814729
21,-4.897050430368662,0,3,0.4090909090909091,3,1.243492305981663,-0.7007199191259887,0.1350967415942336
22,-1.9212110511199398,0,2,0.5,3,1.116001024991274,-0.731316919028759,0.12988610148429872
23,5.990185410481129,1,2,0.38461538461538464,3,0.8602980226278305,-0.8381966069340706,0.12630629912018776
24,5.890854241194479,1,2,0.2,3,1.0892356317993757,-0.7893113811072465,0.12365882808493601
25,6.226747223828678,1,2,0.3,3,0.8358584543069204,-0.843519219330379,0.12106247530097053
26,29.420368813658186,3,0,0.1111111111111111,3,0.9819894041056219,-0.9182366003160891,0.12006077996414641
27,28.977004418725574,3,0,0.2571428571428571,3,1.1949283840327427,-0.9971841319367803,0.11768035532842422
28,29.56241721165024,3,0,0.4782608695652174,3,1.3777204598699297,-1.0945955617087229,0.11553247230393546
29,29.458688546101143,3,0,0.6,3,1.2778773557495426,-1.1933555232511985,0.11455323063843958
30,28.95673343796112,3,0,0.2222222222222222,3,1.2675528518664532,-1.313307360960887,0.11300750678548446
31,10.948884958864383,1,1,0.48148148148148145,3,1.1109540683031083,-1.4484410718083383,0.10940414071083068
32,6.405513276552109,1,2,0.391304347826087,3,1.128526361092277,-1.6063774642737016,0.10663395245438037
33,18.298434659502323,2,1,0.42424242424242425,3,1.0572572464679744,-1.6093886641712931,0.10544938787624433
34,18.130797310021464,2,1,0.42857142857142855,3,1.093818892889163,-1.7436901155640097,0.10375622780445744
35,6.569834209803781,1,2,0.42105263157894735,3,1.155278924703598,-1.8695679903030396,0.10267911583185196
36,29.53975426698274,3,0,0.45454545454545453,3,0.923276447766536,-1.7504476131619633,0.10197491037684518
37,18.3861351429909,2,1,0.2692307692307692,3,1.151277654098742,-1.8473430655219338,0.10118919069116766
38,18.38111108979195,2,1,0.42857142857142855,3,0.9703289837372012,-2.0771724843397372,0.09994325432472112
39,29.482199340130837,3,0,0.4375,3,1.0286482334136964,-2.048051330447197,0.09860744737088681
40,29.57438180923782,3,0,0.2916666666666667,3,1.0592841336856018,-2.1916836500167847,0.09779635031481047
41,29.600122424713238,3,0,0.3076923076923077,3,0.9731423896219995,-2.250671456257502,0.09706986447175343
42,29.602671990297313,3,0,0.5714285714285714,3,1.20844165893162,-2.2931126566494213,0.09637013494091876
43,29.42677537160415,3,0,0.5,3,1.1261963080614805,-2.5479245260357857,0.09571722103282809
44,29.555261660439452,3,0,0.3333333333333333,3,0.9700619868330054,-2.525355055525496,0.09504273251907246
45,29.723905437410775,3,0,0.5,3,0.9116754278992162,-2.6449999122908623,0.09436364449334866
46,29.705246885253917,3,0,0.5,3,0.9838744171204106,-2.737356855023292,0.093759881392602
47,29.54075499468531,3,0,0.5,3,0.9711872254099164,-2.780625595365252,0.09315602353640966
48,29.826422267782394,3,0,0.375,3,0.8724944712342443,-2.9866664796262175,0.09250544635830699
49,29.732568713423394,3,0,0.25,3,1.0624235507689024,-3.1397902463611804,0.09186040021871265
50,29.411562190016223,3,0,0.3,3,1.0858125921451685,-3.1953317685560747,0.0912579848910823
51,29.804951956777288,3,0,0.6666666666666666,3,0.8449175405886865,-3.323457625604445,0.09072395342011605
52,29.76031437876854,3,0,0.25,3,0.980069242177471,-3.4636612015385784,0.09021867234860698
53,29.682012509776808,3,0,0.3333333333333333,3,1.0246205274015665,-3.6003539115190506,0.08970295218750834
54,29.81471437475396,3,0,0.5,3,1.052980155746142,-3.5977883338928223,0.08921200012167295
