world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-14.577109629975325,1,1,,3,,,
2,-18.37998959469007,0,3,0.5,3,,,
3,-25.734699319105513,0,2,,3,,,
4,-27.253857585705948,0,2,0.2,3,,,
5,-33.13949717262964,0,3,0.5,3,3.4675359087996185,0.28150171724458534,0.19849894971897206
6,-24.16435063201496,0,2,0.3333333333333333,3,4.221463731192053,0.2804497986659408,0.1911174575984478
7,-37.43326579020663,0,2,,3,3.1695761170238255,0.39373027443885805,0.17994184359908105
8,-29.79016894440602,0,2,0.14285714285714285,3,2.4600875167548657,0.5304707278311253,0.16955012552440166
9,-21.847042073840687,0,2,0.25,3,2.1349424543976783,0.715890745818615,0.15984850406646728
10,-6.381997143548252,1,2,0.3,3,2.167274906664439,0.8097597736379375,0.15320324622418569
11,-18.8576990307542,1,1,0.40476190476190477,3,2.0076647725701333,0.8261485007405281,0.14706144362688064
12,-6.591322446533144,1,2,0.25,3,1.9640703885816038,0.877881700793902,0.14121884309376279
13,-2.1489185552980508,1,2,0.2857142857142857,3,1.7560043898411095,0.8649884406477213,0.1388247418217361
14,-23.164414292192873,0,3,0.5,3,2.181637538278975,0.9199647772602919,0.13603167090474105
15,-17.311088332123415,0,3,0.16666666666666666,3,1.822208895569756,1.018868897642408,0.13313975752819152
16,-1.8704348751671394,1,2,0.5,3,2.727488262872947,1.0026929409880387,0.1317780727618619
17,-20.555001259233297,0,3,0.125,3,2.138783933777435,1.1388598829507828,0.12947342836973713
18,-16.160888301168583,0,3,0.3333333333333333,3,2.093709806246417,1.1970120498112269,0.127376915620906
19,-17.57663761267977,0,3,0.5,3,2.305901513380163,1.2474350017659805,0.12667043331791372
20,-17.607190604371617,0,3,0.375,3,2.0149712398648263,1.1227745532989502,0.12610433399677276
21,-6.440448844535695,1,2,0.75,3,2.0647805043711114,1.249161648635681,0.12421704900379364
22,-17.238199261098625,0,3,0.5,3,2.1801366527234354,1.178481961450269,0.12218937109554967
23,-2.723113856162619,1,2,0.5,3,2.3582473341808763,1.2760777598203614,0.12110823496829631
