world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-6.465995419820146,0,2,0.25,3,,
2,-7.652445047696431,0,3,0.3018867924528302,3,,
3,13.616601320902506,2,1,0.23076923076923078,3,,
4,4.869552470843004,1,2,0.4523809523809524,3,,
5,-5.093317735989886,0,2,0.4,3,,
6,-5.9727616361776965,0,2,0.5,3,,
7,-7.532943185170488,0,3,0.36363636363636365,3,2.5171472577378156,-0.13192233238369228
8,-8.831614418625827,0,3,0.25,3,2.236509176559354,-0.16599011258834875
9,-9.356783891916272,0,3,0.5,3,2.1485819914156483,-0.08828670589164608
10,-8.862581354777006,0,2,0.25,3,1.6928704912960528,-0.16910686911083758
11,-4.943832041422513,0,1,,3,0.8847660258039832,-0.26514732658863066
12,-8.757661108374595,0,3,0.5,3,0.7697265186795482,-0.2803075691828361
13,-6.281887480815239,0,2,0.39285714285714285,3,0.6533424509316683,-0.28176170520484445
14,14.258042214711518,2,0,0.2,3,0.5655497816950082,-0.3690798069164157
15,-4.10806173642476,0,1,,3,0.3860636593773961,-0.4432918630540371
16,-3.9569138209024826,0,0,0.20512820512820512,3,0.2652247241511941,-0.40617528976872563
17,-8.51183616320292,0,3,0.25,3,0.20528633541239358,-0.3238270829441314
18,-3.79108126958209,0,1,0.625,3,0.21074193568900226,-0.35017020035535096
19,-6.0841747256120025,0,2,0.35526315789473684,3,0.18757654890418052,-0.38090921953320506
20,-7.484388726949689,0,2,0.3076923076923077,3,0.18583807518705725,-0.36075332093983886
21,-6.791188934644055,0,3,0.42857142857142855,3,0.19442055708208641,-0.30501287714823294
22,-8.535618906021105,0,2,0.12962962962962962,3,0.24155941553413868,-0.2514577021449804
23,-6.958079147736222,0,3,0.4411764705882353,3,0.2028202363049861,-0.3330932457988359
24,-3.4371780145168267,0,2,0.3,3,0.26388588882982733,-0.29269693259149787
25,5.299784057935103,1,1,,3,0.24876991687342526,-0.3559137647971511
26,-6.897857828140251,0,2,0.44029850746268656,3,0.25542593874037267,-0.28692376594990493
27,14.638136407732967,2,1,0.375,3,0.2699108174443245,-0.29020864717662337
28,-8.95972546696663,0,3,0.25,3,0.15526274840037027,-0.8340547680854797
29,13.32772606213888,2,1,,3,0.3876412008683403,-0.30390787583131057
30,4.708132315874107,1,1,0.4857142857142857,3,0.3263161887601018,-0.34230270685628056
31,3.0895987292130815,1,2,0.2727272727272727,3,0.4534164391781973,-0.26118826801362244
32,-5.510532518625254,0,2,0.4166666666666667,3,0.4228668212145567,-0.3962490475177765
33,16.79565841913224,2,0,0.16911764705882354,3,0.3448995438590646,-0.3937377604469657
34,13.706992218097062,2,1,0.3828125,3,0.4346022549857441,-0.3417520018872516
35,-4.921398317416497,0,2,0.3,3,0.45314957056194544,-0.43691557623445987
36,16.364157867829018,2,0,0.2708333333333333,3,0.34391114830970765,-0.37313201241195204
37,2.1130920163790385,1,2,0.0,3,0.2941901579499245,-0.4270065724849701
38,4.950847168366116,1,2,0.3,3,0.5491253493184393,-0.43219357254830276
39,14.049570835431416,2,1,0.3333333333333333,3,0.6312167919599093,-0.5337943963706493
40,2.859677529732387,1,2,0.038461538461538464,3,0.5620064560856138,-0.596287306617288
41,13.857310933272046,2,1,0.17857142857142858,3,0.6457959505227896,-0.47871035188436506
42,13.896969671646753,2,1,,3,0.9119460551362288,-0.660718149609036
43,25.282649844884872,3,0,0.125,3,0.6458638442574807,-0.5810075341551392
44,14.311444257497788,2,1,0.0,3,0.6807975444723579,-0.5503610065206885
45,25.20356167634328,3,0,,3,0.7571838095784187,-0.6441375688339274
46,3.4091230213642127,1,2,0.16666666666666666,3,0.41349022767760535,-0.6583700428406397
47,4.155342452923459,1,2,0.0,3,0.7920017873957044,-0.6953088365495205
48,14.017663049300515,2,1,,3,1.1958894118284569,-0.6998347178101539
49,24.227203689416246,3,0,0.5,3,0.6512539730123852,-0.8920942450111563
50,15.460064631700526,2,1,0.16666666666666666,3,0.9712786804194804,-0.7306768387832023
51,14.479669768810274,2,1,,3,0.8101900396868587,-0.7781090997159481
52,24.449675903717672,3,0,0.16666666666666666,3,0.6166462915785172,-0.7517542507913377
53,4.053723322153092,1,2,0.16666666666666666,3,0.883016100525856,-0.7237086296081543
54,24.193476985295614,3,0,,3,0.8238001760230007,-0.9148989472447372
55,15.69952312250932,2,1,0.35714285714285715,3,1.0030848309397697,-0.9707813113927841
56,15.253925044139242,2,1,0.125,3,0.984365379159478,-1.070965218646773
57,16.818709590832395,2,1,0.3181818181818182,3,0.9115773316691903,-1.3966641741640426
58,14.30413388888042,2,1,0.45454545454545453,3,0.9055433625760285,-1.2343860710489338
59,-7.7040199512243275,0,3,0.0,3,1.0387391992237256,-1.2255227945067666
60,15.107202988068261,2,1,0.2777777777777778,3,0.6324820348194667,-1.2679846627371651
61,14.759049485127134,2,1,0.34375,3,1.0600458420159524,-1.2719170859661595
62,25.105804987748467,3,0,0.34965034965034963,3,1.004716051419576,-1.3720358465168927
63,17.08326197346052,2,0,0.38333333333333336,3,0.9610219963639974,-1.571819316148758
64,25.32747110426426,3,0,0.25,3,0.7645586729049683,-1.7930004256112235
65,24.733440933624905,3,0,0.28125,3,1.0498575177685967,-1.687560796737671
66,13.796436923742297,2,1,0.3181818181818182,3,0.9048068970441818,-1.6633080374449492
67,26.90695722579956,3,0,0.42857142857142855,3,1.1424376451969147,-1.6125252743562062
68,2.4634068210919686,1,2,0.16666666666666666,3,1.4293068796396255,-1.928200215101242
69,25.81464000582695,3,0,0.2222222222222222,3,1.0276867954627327,-1.8782478272914886
70,24.517567653656005,3,0,0.5,3,1.1276541924476624,-1.983785718679428
71,25.26165691375732,3,0,0.5,3,0.9860066324472427,-2.122916261355082
72,16.02573381920656,2,1,0.3333333333333333,3,1.0429531981547673,-2.346958018011517
73,14.494373065630592,2,1,0.35714285714285715,3,1.2139640748500824,-2.210407483577728
74,26.457062940597535,3,0,0.3333333333333333,3,0.9332238435745239,-2.487966299057007
75,15.50488693694274,2,1,1.0,3,1.0726721402671602,-2.3847436639997692
76,-5.249347959558162,0,3,0.3333333333333333,3,1.1740644210821962,-2.2590876718362174
77,23.55220018267632,3,0,0.25,3,1.2788838068644206,-2.5686156153678894
78,13.595590663750968,2,1,0.411214953271028,3,1.0779727368127732,-2.4829788826979122
79,14.194099066456161,2,1,0.3235294117647059,3,1.087734239442008,-2.590647300084432
80,24.719821049769724,3,0,0.125,3,1.1073655562197908,-2.557908146277718
