world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-5.828989753325767,0,2,0.16666666666666666,3,,,
2,2.5971565973758697,1,2,0.2,3,,,
3,-0.3056118694941124,1,2,0.23333333333333334,3,,,
4,-6.04831024805704,0,2,0.36363636363636365,3,,,
5,-8.068117641806602,0,3,0.1875,3,,,
6,5.030526724060387,1,1,0.4117647058823529,3,2.2612248112958286,-0.28999677739076074,0.1980733472493387
7,-6.824663995107012,0,2,0.0,3,1.9006488157063723,-0.4845722994208336,0.19031784445047378
8,-9.550158498684555,0,3,0.2,3,1.8319091462095578,-0.5797353545824687,0.1825518363714218
9,-4.149558729330697,0,2,0.45,3,1.477443032450974,-0.6441287849843502,0.17526105612516404
10,-9.070533059040706,0,3,0.125,3,1.1737412687610178,-0.6945252149712806,0.16890249415939929
11,-6.826893896460518,0,1,0.4,3,0.9768692355602979,-0.7387833715975285,0.16290361098945141
12,3.3278856106599193,1,2,0.16666666666666666,3,0.8569613910195503,-0.7648309780792757,0.1572715612975034
13,2.0894677927096796,1,2,0.6,3,1.0664915493899776,-0.7896537144337931,0.15282968023130972
14,-6.311128901640571,0,3,0.375,3,1.0174988346909164,-0.7671545599031886,0.147176803115311
15,2.274989605744691,1,2,,3,1.0949805837901518,-0.8852804233046139,0.14118636443334467
16,-7.331330110232034,0,3,0.0,3,0.8610731757975914,-0.936474485977276,0.13685664131834702
17,11.750980596939735,2,1,0.25,3,0.8587556291091186,-0.9804264595431667,0.13274825676794974
18,1.0542546341816628,1,2,,3,0.9795433526689356,-0.9817110408436168,0.12805045483174263
19,3.565846122503283,1,2,0.3333333333333333,3,0.9230732858743308,-0.9742793924403641,0.12580205078394907
20,7.459045608043695,1,0,0.42857142857142855,3,0.9816953520476818,-1.0707386326789856,0.12160032533109189
21,14.433339291413633,2,1,,3,0.899238598478191,-1.1277319973005968,0.11626948114922818
22,16.56571906606358,2,0,0.05,3,1.0487794107198716,-1.2249712428450585,0.11125113040208817
23,24.586165748635935,3,0,0.3125,3,0.8168535655083722,-1.290888355202871,0.10734321677113233
24,25.35567112088204,3,0,0.14285714285714285,3,1.1777335647223652,-1.3249692493590757,0.10542183498973431
25,15.23862183074157,2,1,0.4,3,1.2475558193830343,-1.4236366849679214,0.10367301278389417
26,24.77463726560275,3,0,0.3125,3,1.2748629629054917,-1.429541651333604,0.10153591465727191
27,-5.5680303446451775,0,2,,3,1.2077466700971127,-1.5427884405851364,0.09776027027517557
28,14.384193270603818,2,1,0.4,3,1.0335484359126825,-1.7127605653726137,0.0947330708687122
29,3.9974070159594226,1,2,0.16666666666666666,3,0.9797233654218808,-1.660645236048782,0.09351403749825661
30,14.417962536017106,2,1,,3,1.5065428887804349,-1.796653300523758,0.0923522305674851
31,14.600803854465484,2,1,0.0,3,1.2681716457009315,-1.809513881802559,0.09166101040318608
32,4.041410938501358,1,2,0.0,3,1.322114435109225,-2.0989613316275855,0.09137438914992592
33,15.89194312433402,2,1,0.1111111111111111,3,1.2199262971023344,-1.9329256201690097,0.0907123936515934
34,3.3131736109157415,1,2,0.1,3,1.4079474419355393,-1.9091421067714691,0.08994371369481087
35,14.404674504995347,2,1,,3,1.2791558693755756,-1.976748975840482,0.08951724794777957
36,25.998238381942116,3,0,0.75,3,1.1731517391545432,-1.9810489279883248,0.08893328841243471
37,2.9238531416654605,1,2,0.30952380952380953,3,1.0447183500414026,-2.0754428742683095,0.08785260315627268
38,25.52603424350421,3,0,0.3333333333333333,3,1.3151828316591119,-2.2056166471973544,0.08628415220206784
39,3.7833358542124453,1,2,0.15,3,1.600877501346447,-2.385244877250106,0.08515158819931525
40,14.057134869694709,2,1,,3,1.608596591388478,-2.3603348171009735,0.08474111644660726
41,25.303428440888723,3,0,0.0625,3,1.1021513728534473,-2.4065900620292213,0.0844484278384377
42,24.628005589644115,3,0,0.25,3,1.1256230051318805,-2.5906030436356864,0.08408711633334558
43,13.67738891661167,2,1,0.21428571428571427,3,1.1004360656846652,-2.400006554343484,0.08367761732502417
44,3.620789834658305,1,2,0.047619047619047616,3,1.0537142381072044,-2.5536113182703652,0.08337327837944031
45,24.360481716692448,3,0,,3,1.4477072624450034,-2.6492617054188505,0.08286236289967881
46,2.879947981039683,1,2,0.5,3,2.0648839894463036,-2.589301859631258,0.08229493437444463
47,26.250760468244554,3,0,0.1875,3,1.6084354174764532,-2.6156957525956,0.08197360760287235
48,3.237650350729624,1,2,0.25,3,1.677734598517418,-2.728738099336624,0.0817360682412982
49,26.4879604113102,3,0,0.47058823529411764,3,1.8474528009843345,-2.8181317117479114,0.08084838566454974
50,27.033426478902502,3,0,,3,1.5057669657248038,-2.839387266724198,0.0798136583632893
51,24.90644098122915,3,0,0.5,3,1.6831320585573422,-3.0746569212745216,0.0793274816344766
52,14.411796771287923,2,1,0.2857142857142857,3,1.5142949622172814,-3.1654615278367872,0.0784940148715849
53,25.426132478713992,3,0,,3,1.5009923179944356,-3.1980714162190753,0.07782672693332036
54,2.601382693449656,1,2,0.2,3,1.2654150591956244,-3.038706382115682,0.07765826748477088
55,3.0545292170842493,1,2,0.0,3,1.628080166876316,-3.5452959537506104,0.07753767818212509
56,25.59808548907439,3,0,0.3333333333333333,3,1.3955578676291875,-3.391876680510385,0.0773820983512061
57,4.413325546085834,1,2,0.125,3,2.0040717401674817,-3.3236797537122453,0.07707854360342026
58,1.9768747289975483,1,2,0.0,3,1.4136640375310725,-3.6010019779205322,0.07679968259551308
59,26.100508680144944,3,0,0.25,3,1.120389715830485,-3.644174909591675,0.07664182782173157
60,3.8114460496107743,1,2,0.16666666666666666,3,1.972251798425402,-3.5100987468447005,0.07645958662033081
61,5.138229612906774,1,2,0.1956521739130435,3,1.4843224860154665,-3.6070994413816013,0.07619521652276699
62,24.89351800759633,3,0,0.5,3,1.8848843309614394,-3.5561291111840143,0.0759607818391588
63,24.848195069233572,3,0,0.2,3,2.148477838589595,-3.634762507218581,0.07573282947907081
64,24.582987736066183,3,0,,3,1.5693507313728332,-3.966400909423828,0.07549161612987518
65,25.44481550137202,3,0,0.5,3,1.895510204633077,-3.687377087275187,0.07533275683720907
66,13.917880035638808,2,1,0.75,3,3.01139383656638,-4.063333783830915,0.07514469644853047
67,16.144435916543006,2,1,,3,2.2230037476705466,-4.086968660354614,0.0749049332478772
68,25.46677239934603,3,0,0.2,3,1.9162789015542894,-4.194363571348644,0.07465163724763053
69,2.933469678163529,1,2,0.0,3,2.6158353322082095,-3.955495980050829,0.0744151125351588
70,24.835843791762986,3,0,0.25,3,2.2063020978655135,-4.125459347452436,0.07421767871294703
71,15.53793875892957,2,1,0.14285714285714285,3,2.0378637512524924,-4.234756374359131,0.07405784626801809
72,25.463311130404467,3,0,0.0,3,1.8326812267303467,-4.391364701588949,0.07389107992251714
73,25.800886890490847,3,0,0.0,3,2.131024295091629,-4.360045156478882,0.07351692020893097
74,24.284976422985395,3,0,,3,1.852474175966703,-4.681077370276818,0.07317389719761334
75,-6.894356671174367,0,3,0.6666666666666666,3,2.2709215217166476,-4.318499750561184,0.07305639816655053
76,13.955552459955214,2,1,0.2,3,2.2956293604590674,-4.477668155323375,0.07295573976906863
77,24.79788703838984,3,0,0.25,3,2.0581122977393016,-4.328514575958252,0.07282188854047231
78,-6.433449624776839,0,3,0.16666666666666666,3,2.069485580921173,-4.917278575897217,0.07269044890999794
79,-6.199508955478667,0,3,0.25,3,2.372809622598731,-4.592935220054958,0.0725173001056132
80,24.61538773626089,3,0,0.16666666666666666,3,2.287109157213798,-4.669922186778142,0.07225809360925968
81,14.633719203074774,2,1,0.16666666666666666,3,2.210130822658539,-5.036263942718506,0.07207630723714828
82,14.616721889972686,2,1,,3,2.3833247353048885,-5.031965648426729,0.07194254152915057
83,4.523094368775686,1,2,0.25,3,2.4567865331967673,-4.7954379717508955,0.07180104901393254
84,3.125104557275771,1,2,0.25,3,3.1921242594718935,-4.810537338256836,0.07168969511985779
85,25.247575689554214,3,0,0.5,3,2.486791138847669,-5.401587386926015,0.07153092976659536
86,25.91204331835111,3,0,0.16666666666666666,3,2.6409868597984314,-5.05969725549221,0.07132738642394543
87,14.907492552598319,2,1,,3,2.689187452197075,-5.148825228214264,0.07115957280620933
88,3.8267523507277166,1,2,0.0,3,2.561296077335582,-5.286316058214973,0.07098478648592443
89,24.35900751590729,3,0,,3,2.539132133126259,-5.505860686302185,0.07081634504720569
90,14.42708490729332,2,1,0.0,3,3.168007649873432,-5.183810510133442,0.07063868720280497
91,15.48584003229936,2,1,0.0,3,2.704194719974811,-5.365437782727755,0.07042371109127998
92,3.774363081852595,1,2,0.4,3,3.1679302670738916,-5.375795494426381,0.07025498219511726
93,-8.393580309549968,0,3,0.0,3,3.1445144390573305,-5.492790484914974,0.06997568433990284
94,24.412102749347685,3,0,0.2727272727272727,3,2.538774447007613,-5.771625822240656,0.06969435648484663
95,13.91804689347744,2,1,,3,3.019328897649592,-5.647474158893932,0.06960061463442715
96,4.5248055374622345,1,2,0.3,3,3.6069305986166,-5.541921943426132,0.06946847541257739
97,25.375398634274802,3,0,,3,3.8110581398010255,-5.658470598856608,0.06931417137384414
98,2.8833286829789486,1,2,0.1,3,2.541175492107868,-5.784499749541283,0.06917985621839762
99,26.031765243212387,3,0,0.16666666666666666,3,3.0016922865595137,-5.955220133066177,0.06860817755971636
100,5.443836067517599,1,2,0.42857142857142855,3,2.976832405726115,-6.261677328745524,0.0680825208624204
101,25.61625337660313,3,0,,3,3.194710472050835,-6.387985313639922,0.0679651941446697
102,5.11697895805041,1,2,0.0,3,3.9829019052641734,-6.2771187509809225,0.0678416160600526
103,24.22749202728271,3,0,0.0,3,3.8259033745732802,-6.412510197738121,0.06768056108006115
104,24.70422792991002,3,0,0.0,3,2.986409864927593,-6.131921441931474,0.06748919541898526
105,25.030689152677855,3,0,0.15,3,3.016077349262853,-6.596418503792055,0.06730077055192762
106,14.819722099701563,2,1,0.1,3,2.5758896291255953,-6.603501200675964,0.06711881384253501
107,4.543042240937552,1,2,0.5,3,3.342477259428605,-6.602844652922257,0.06697905031235321
108,14.515974467198054,2,1,0.07142857142857142,3,4.039393627643586,-6.473447656631469,0.0668245479464531
109,24.152894044717154,3,0,,3,4.176508696455705,-7.00066970524035,0.06669989463530089
110,25.730845476388936,3,0,0.2727272727272727,3,3.2837695451009843,-6.859647069658552,0.06656161482845034
111,2.389759205182394,1,2,0.0,3,3.087938742204146,-7.342283075506037,0.06647324155677449
112,2.4338841760158547,1,2,0.25,3,4.575073512395223,-6.8249257405598955,0.06641150265932083
113,25.796724598010382,3,0,0.2727272727272727,3,4.363414833178887,-7.058794590143057,0.06629596822536908
114,25.577751320203145,3,0,0.0,3,2.2627113819122315,-7.612126159667969,0.06617654065291087
115,25.8860352909565,3,0,0.5,3,3.845253050327301,-7.667049612317767,0.0660948556448732
116,14.609970487753552,2,1,0.25,3,4.5512491385142,-7.325018628438314,0.06601396401723227
117,24.13011878410975,3,0,,3,3.4755606651306152,-7.315710014767117,0.06592104418410195
118,13.666335677305858,2,1,,3,4.323794180154801,-7.523638463020324,0.0658133078366518
119,24.558962120811145,3,0,,3,3.786787968873978,-7.6055666446685795,0.06569298431277275
120,26.824449124336244,3,0,0.16666666666666666,3,3.8663096825281777,-7.890406868674538,0.06554795101736531
121,26.20692873835564,3,0,0.375,3,3.7109422073807825,-7.976191398709319,0.06534315836290981
122,15.414149712324141,2,1,0.25,3,4.1844309738704135,-7.980071612766811,0.06519512672509466
123,2.603894186019897,1,2,0.5,3,3.9224890981401717,-8.63949625832694,0.06514252190079008
124,25.344963446855544,3,0,0.3103448275862069,3,3.565929884002322,-8.194522153763543,0.065074670172873
125,12.669726275205614,2,1,,3,3.9903892636299134,-8.49009804725647,0.06501421555876732
126,25.103198795318608,3,0,,3,3.5206136968400745,-8.33827086857387,0.06481097035464786
127,3.495551633834839,1,2,0.42857142857142855,3,5.097262069582939,-8.21814501285553,0.06464812066406012
128,14.092315740585327,2,1,,3,3.967610664665699,-8.547395169734955,0.0645882929675281
129,26.81785756846269,3,0,,3,4.370808238332922,-8.393718372691762,0.06446748531677506
130,14.179389572938284,2,1,,3,4.028234637700594,-8.727868483616756,0.06436489809017915
131,24.62221109310786,3,0,0.0,3,3.9858479499816895,-8.944816515995907,0.0642841848043295
132,26.096414213776587,3,0,0.1388888888888889,3,4.545152643147637,-8.697555289548987,0.06420546857749715
133,15.52783228357633,2,1,0.16666666666666666,3,4.672497531946967,-8.579540196587057,0.06410652442890055
134,14.397583189805351,2,1,0.5,3,2.761145089353834,-8.991823400769915,0.0640136030103479
135,26.537685830195745,3,0,,3,3.5918861031532288,-9.208879947662354,0.06394684268161654
136,25.095162547826764,3,0,0.75,3,4.779690214565822,-9.190031732831683,0.06386654185397285
137,14.844196693897247,2,1,0.45,3,4.474506810307503,-9.069949686527252,0.06379599031060934
138,26.18401802659035,3,0,0.375,3,3.673042990944602,-9.25717516378923,0.06367566131732681
139,3.4183195877075203,1,2,0.0,3,4.092049646377563,-9.306155077616374,0.06353047490119934
140,2.7831310101350155,1,2,0.2,3,4.21194463968277,-9.607160449028015,0.06348067428916693
141,13.98905876000722,2,1,,3,4.010534992584815,-9.141337798191952,0.06343758679353274
142,5.085844101508459,1,2,0.35714285714285715,3,3.697363555431366,-9.194640725851059,0.06339130969718099
143,15.679902923504512,2,1,0.0,3,3.814022030149187,-9.32682282584054,0.06328900300321125
144,26.035036341349286,3,0,0.2857142857142857,3,4.137802588312249,-9.512855329011616,0.0632027320955929
145,26.168063877820966,3,0,0.1,3,4.738568230679161,-9.53902234529194,0.06311458898218054
146,14.441020774443947,2,1,,3,4.634796977043152,-9.293300199508668,0.06305285431444645
147,4.145737679004671,1,2,0.0,3,4.298932130520161,-9.95883347437932,0.06301091726009662
148,26.205114891529092,3,0,,3,4.719630070782583,-10.072620383096398,0.06283451486891563
149,24.586321535309153,3,0,0.14285714285714285,3,4.789072723949657,-10.14329584907083,0.0626982371596729
150,2.5697087464729944,1,2,0.375,3,4.5451409083146315,-9.825907340416542,0.06265956335342847
151,3.0639264531930297,1,2,0.0,3,4.959819288814769,-10.162235035615808,0.06262290653060465
152,15.079187412261964,2,1,0.25,3,4.882781730757819,-10.638793662742332,0.06255629575914806
153,4.877486132780711,1,2,0.0625,3,5.608016435916607,-10.488639391385592,0.06249660368149097
154,24.398035702705386,3,0,0.23076923076923078,3,5.273494158472333,-10.530420167105538,0.06243758254817554
155,24.824712634483973,3,0,0.0,3,4.051064536685035,-10.491292181469145,0.062381897831246966
156,25.722485568920774,3,0,0.3,3,4.442663736641407,-10.909099996089935,0.06232461996842176
157,25.23068853537242,3,0,0.3333333333333333,3,4.86070796421596,-11.05274754478818,0.06224263778754643
158,24.672615514794987,3,0,0.23333333333333334,3,4.817279889033391,-11.032541299477602,0.06215612972394014
159,2.8087647859255482,1,2,0.375,3,3.9485975742340087,-11.356058247884114,0.06206944088141123
160,15.018349284728368,2,1,0.0,3,4.718274623155594,-11.271265649795533,0.06200600154697895
161,2.3837028813362124,1,2,0.25,3,4.830707506699995,-11.451528375799006,0.06195296279408715
162,3.488175409634908,1,2,0.125,3,5.523088951905568,-11.417719602584839,0.06194303991893927
163,25.3902728176117,3,0,0.5,3,5.717029843414039,-11.327306446276213,0.06182348623610379
164,-5.567815984686214,0,3,,3,5.24927229147691,-11.584582182077261,0.06164220290688368
165,25.7806556669871,3,0,0.38461538461538464,3,5.59323213994503,-11.675280213356018,0.061543018207885325
166,3.323275415102641,1,2,0.25,3,6.388638314078836,-11.878122329711914,0.06143960488193175
167,5.089172008434932,1,2,0.3333333333333333,3,5.668392871988231,-11.666371575717267,0.06136717210555899
168,25.55333523352941,3,0,,3,6.189112984217131,-11.961274697230412,0.06122814577359419
169,15.512611126104991,2,1,0.3181818181818182,3,6.053201228380203,-11.918076574802399,0.061127810506150126
170,15.92666637400786,2,1,0.24242424242424243,3,5.545290011626023,-12.036954415150177,0.06098198938446167
171,14.059779249032337,2,1,0.16666666666666666,3,6.330850464957101,-12.100667476654053,0.06088962672012193
172,15.154593830506009,2,1,0.25,3,5.9633389711380005,-12.003772020339966,0.0607719361782074
173,15.409983881314597,2,1,0.125,3,5.286334037780762,-12.279125213623047,0.06060504664977392
174,13.430379854043323,2,1,,3,5.873967337608337,-12.598704433441162,0.060512305796146394
175,4.917592408657074,1,2,0.2857142857142857,3,5.602560058236122,-12.109385788440704,0.06043350696563721
176,25.48226838409901,3,0,0.1111111111111111,3,6.235205076358937,-12.470942673859772,0.060287068494492106
177,3.496351013978322,1,2,0.0,3,5.251883135901557,-12.50037415822347,0.060121180282698736
178,14.585780674815183,2,1,0.0,3,6.160136767228445,-12.508865801493327,0.05985270235687494
179,26.249295706748963,3,0,0.0,3,5.073221076618541,-12.64406529339877,0.059456408362496986
180,16.068452576796215,2,1,0.25925925925925924,3,5.6009772803102225,-12.681057010378156,0.059264903755060265
181,26.530991021990776,3,0,0.5238095238095238,3,6.288093841075897,-12.94775686264038,0.05909579191356897
