world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-14.577109629975325,1,1,,3,,,
2,-18.37998959469007,0,3,0.5,3,,,
3,-25.734699319105513,0,2,,3,,,
4,-27.159359398656566,0,2,0.4,3,,,
5,-33.142078390660586,0,3,0.5,3,3.4678521275830767,0.28129029405924183,0.19849894971897206
6,-24.1949649354909,0,2,0.16666666666666666,3,4.2223693645745515,0.27966891260817645,0.19111742973327636
7,-36.589969221071904,0,2,,3,3.2708718274906277,0.40084242813289167,0.17994261763989924
8,-29.423361569069908,0,3,0.1,3,2.4662116213816487,0.5347889106567592,0.1727616303179362
9,-20.549628389591074,0,2,0.3333333333333333,3,2.6317562597990034,0.6754823867976666,0.166007569283247
10,-4.086865754835149,1,2,0.21153846153846154,3,2.4808736529789472,0.8138006117783094,0.16035979633268557
11,-20.543315486523642,1,1,0.5476190476190477,3,2.342552726864815,0.8483856603503227,0.1551343297958374
12,-16.859912087625435,0,3,0.3333333333333333,3,2.26006999261239,0.9216748440966887,0.150213203885976
13,-17.30398894484081,0,3,0.125,3,2.3027962712865127,1.0156262736571462,0.1491167349250693
14,22.842390053177038,3,0,0.4166666666666667,3,2.602853966476042,0.9183548892600627,0.14711485935162893
15,-29.89063798667407,0,2,0.4074074074074074,3,2.590671931952238,0.9919279041141271,0.1416503205150366
16,-23.469392229037453,0,3,0.0,3,2.5996699009804014,1.1013044911496184,0.13613449401677924
17,-37.10021875098205,0,3,0.3,3,2.4738831583530674,1.134583649519951,0.1317303378735819
18,-4.406104850430263,1,2,0.4444444444444444,3,1.4260024544265535,1.3295733663770888,0.12874580091900295
19,-3.138223730362848,1,2,0.0,3,2.4095939525149084,1.2479272885756059,0.12753278125416148
20,-28.099920963807847,0,3,0.17857142857142858,3,2.7550004662598595,1.260923488160311,0.1247073932850765
21,-33.586376384374034,0,2,0.15,3,2.5316201108694076,1.3708971062302588,0.11970208149403333
22,-2.5969246491280145,1,2,0.375,3,2.3171802431344988,1.4518042345841726,0.11578521877527237
23,-17.394891764204104,0,3,0.5,3,1.49761439930825,1.3153123259544373,0.11462098431019556
