world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-5.828989753325767,0,2,0.16666666666666666,3,,
2,2.5971565973758697,1,2,0.2,3,,
3,-0.3056118694941124,1,2,0.23333333333333334,3,,
4,-6.04831024805704,0,2,0.36363636363636365,3,,
5,-8.068117641806602,0,3,0.1875,3,,
6,14.356177953680366,2,1,0.4117647058823529,3,2.542087596375495,0.5204370524734259
7,-10.342565190792081,0,3,0.0,3,2.003749922514917,0.42644843669273913
8,-9.485632216135658,0,3,0.09090909090909091,3,2.585305469446495,0.4008716940879822
9,-9.69138714114825,0,3,0.02857142857142857,3,1.5366401724103425,0.2965882102855378
10,-9.068088392814001,0,3,0.23809523809523808,3,1.4239990385073535,0.28574609356345954
11,1.8188221216201803,1,2,0.1,3,1.5383325568476662,0.13702831466992696
12,-5.806065990130097,0,2,0.3333333333333333,3,1.3437147742509843,0.03482132593169809
13,3.5453067688147226,1,2,0.8333333333333334,3,1.1650064351229832,-0.030493160896003246
14,2.86206365187963,1,2,0.3617021276595745,3,1.1807799564910606,-0.05391062958769395
15,2.787298564116161,1,2,,3,1.1639969326831676,-0.0100866759625765
16,-8.549790467023845,0,3,0.16666666666666666,3,1.0964792568664081,-0.11388605442498961
17,3.2560249539216373,1,2,0.5,3,1.6569898324087262,-0.16396995075047016
18,-10.340914891958233,0,3,1.0,3,1.148262983842476,-0.11063368379364948
19,3.550972140630089,1,2,,3,1.086948408572762,-0.109768138439567
20,1.0556170906623201,1,2,0.4166666666666667,3,1.0028475000545747,-0.16658624538742914
21,14.396939426461856,2,1,0.2,3,1.1167244740106441,-0.18815727104191426
22,3.2470047577222245,1,2,0.25,3,0.9706483287317259,-0.18936149176548828
23,24.087427108287823,3,0,0.08333333333333333,3,1.0332332228620846,-0.2360846141936502
24,25.705230277975403,3,0,0.21875,3,0.830737140158127,-0.2607762962579727
25,14.582912033398953,2,1,0.1875,3,0.821442934576162,-0.4231476572363876
26,25.091412547628085,3,0,0.625,3,0.8731145232410754,-0.5174514256289293
27,14.218424179553987,2,1,,3,0.7515148837119341,-0.42385886162519454
28,25.223640934824946,3,0,0.18181818181818182,3,0.8805976235552838,-0.5217900597735455
29,3.578586513400081,1,2,0.3103448275862069,3,0.928519236872781,-0.6948810173374302
30,14.515773561000827,2,1,,3,0.8798212926342802,-0.7291412864708238
31,26.940102003812797,3,0,0.25,3,0.6719214019425418,-0.8651421350185518
32,25.775968078772237,3,0,0.5,3,0.9167789716225165,-1.000404580072923
33,15.15482618133227,2,1,0.25,3,1.1646223055279774,-1.3765477041403453
34,3.0191095232963554,1,2,0.16666666666666666,3,0.9546763513769422,-1.3519897631236486
35,4.276377672354381,1,2,0.0625,3,1.0765413663217,-1.1080923421042306
36,3.708173966805141,1,2,0.375,3,1.1083598136901855,-1.4096863892945377
37,-8.62863344212373,0,3,0.25,3,1.1276356322424752,-0.9501480460166931
38,4.073802259365718,1,2,0.125,3,1.163763171150571,-1.2562015923586758
39,-6.5053979249795235,0,3,0.13333333333333333,3,1.1175022079394414,-1.2419990583469993
40,14.088193511168162,2,1,0.0,3,1.043537561012351,-1.4998209724823635
41,25.322484766244887,3,0,0.14285714285714285,3,0.9974058717489243,-1.3608096837997437
42,24.782430831193924,3,0,0.0,3,1.1087891664998284,-1.5626606813498907
43,13.693721253871919,2,1,0.16666666666666666,3,1.149221760886056,-1.5473363670435818
44,25.741260921955107,3,0,0.45,3,1.263436543090003,-1.5475430658885412
45,24.322832140922543,3,0,0.0,3,1.0508011454030086,-1.5856487221188016
46,-8.752036706606548,0,3,0.25,3,1.3959008221115385,-1.766779967716762
47,26.42770103196303,3,0,0.4375,3,1.1858868507238536,-1.6593833310263497
48,3.3745566121737163,1,2,0.25,3,1.1120717152953148,-1.932826191186905
49,4.5764811205863944,1,2,0.26666666666666666,3,1.786342597924746,-1.7919856707255046
50,26.97498888293902,3,0,0.3088235294117647,3,1.4712365845839181,-2.0600075085957843
51,24.896951677004495,3,0,0.21428571428571427,3,1.1215448838013868,-2.0064869948795865
52,14.69980861822764,2,1,0.16666666666666666,3,1.616264440796592,-2.182764434814453
53,25.350179102420807,3,0,0.0625,3,1.343411350250244,-2.162117063999176
54,2.7197308627764385,1,2,0.0,3,1.4784849137067795,-2.16877219080925
55,3.1535383311907452,1,2,0.0,3,1.1150110065937042,-2.277404342378889
56,25.375798492829006,3,0,0.3,3,1.4132906073018123,-2.0471053653293185
57,4.02003979841868,1,2,0.125,3,1.222069412469864,-2.3681091253574076
58,2.1711514329910275,1,2,0.5,3,1.2670552815709795,-2.3635973930358887
59,3.116315354506174,1,2,0.125,3,1.4064110182225704,-2.288095250725746
60,14.650449741284055,2,1,0.2857142857142857,3,1.4951333552598953,-2.303355356057485
61,-6.316107123096782,0,3,0.5,3,1.5162489047417274,-2.2260107823780606
62,14.180714802344639,2,1,0.25,3,1.5080025434494018,-2.2031021118164062
63,3.725517417589824,1,2,0.23529411764705882,3,1.8495856663760017,-2.5867409110069275
64,24.840047941704587,3,0,0.5,3,1.9992387945001775,-2.5771614710489907
65,25.37413369655609,3,0,0.25,3,1.7607439348572178,-2.7427928580178156
66,24.585281981627144,3,0,0.2222222222222222,3,1.5173158288002013,-2.165744400024414
67,26.752634957234065,3,0,0.5,3,1.579642377793789,-2.9235075414180756
68,4.411819147368272,1,2,0.75,3,1.295634740591049,-2.5258135318756105
69,2.7450810035069786,1,2,0.25,3,2.320348707112399,-3.1958473126093545
70,-8.527476819356282,0,3,0.0,3,1.9594446420669556,-2.123077630996704
71,2.8955885390440614,1,2,0.08333333333333333,3,2.0191382680620467,-2.300734221935272
72,-7.408762492140133,0,3,0.08333333333333333,3,1.6858239103766048,-2.7588026733959423
73,25.831631367603936,3,0,0.25,3,1.5313743617799547,-2.8667196962568493
74,24.403346508145333,3,0,,3,1.4589125338722677,-2.6981189250946045
75,-6.832935857772827,0,3,0.2857142857142857,3,1.7054466207822163,-2.5077174425125124
76,24.46648205478986,3,0,0.16666666666666666,3,1.564269244670868,-2.925986329714457
77,24.865369324684142,3,0,0.125,3,1.475982510126554,-3.050032547542027
78,15.806191436847051,2,1,0.5,3,1.8113684554894764,-3.1317012906074524
79,26.901063162088395,3,0,0.21428571428571427,3,1.794009181586179,-2.974064133384011
80,24.52160348176956,3,0,0.2777777777777778,3,1.6343535954753559,-2.997801204522451
81,14.55958320180575,2,1,0.2222222222222222,3,1.5479163481638982,-3.4188669522603354
82,25.60316848516464,3,0,,3,2.251052039010184,-3.332237958908081
83,4.538546308676403,1,2,0.16666666666666666,3,1.6707732015185885,-3.5976771831512453
84,4.888729091485342,1,2,0.4166666666666667,3,1.5974945306777955,-3.4626869678497316
85,25.29235472400983,3,0,,3,2.7605545282363892,-3.496561016355242
86,25.991588750282926,3,0,0.3333333333333333,3,2.4422088510849895,-3.6958365440368652
87,25.730745823780694,3,0,,3,2.0581134001413983,-3.6682183742523193
88,-6.9284948794047025,0,3,0.0,3,2.040132892759223,-3.4436877489089968
89,24.378388921817145,3,0,0.5,3,2.171117229895158,-3.883767318725586
90,14.237410581509272,2,1,0.25,3,2.058752785126368,-3.5895090103149414
91,3.217267534732821,1,2,0.0,3,2.3802170008420944,-3.5656755566596985
92,-6.352081354061762,0,3,0.23076923076923078,3,2.3252405325571694,-3.8852614879608156
93,2.6808493451277418,1,2,0.125,3,2.120371749666002,-3.819767540151423
94,24.447164423465725,3,0,0.1111111111111111,3,2.1665107011795044,-3.9754789670308432
95,24.326835034688315,3,0,0.0,3,2.0032205858895944,-4.1434831402518535
96,4.4425341304143275,1,2,0.0,3,2.108170580863953,-4.392428636550903
97,25.358019088109334,3,0,,3,2.212504188219706,-4.590899497270584
98,4.138328244288762,1,2,0.16666666666666666,3,1.906561877992418,-3.809354066848755
99,15.838176758289341,2,1,0.3103448275862069,3,1.9767077401761086,-4.262832895401986
100,4.541415748993556,1,2,0.15384615384615385,3,1.9917886972427368,-3.954747974872589
101,14.927539251645408,2,1,0.16666666666666666,3,2.2650027496870173,-4.195970807756696
102,4.333027766545613,1,2,0.125,3,2.414138841629028,-4.3466644287109375
103,24.323132938742635,3,0,,3,2.045701786875725,-4.326421529054642
104,24.803122207721074,3,0,0.25,3,2.106753044658237,-4.922506650288899
105,3.5378042999903374,1,2,0.2222222222222222,3,2.7092751728163824,-4.555803510877821
106,4.550152801672618,1,2,0.125,3,1.9150830547014872,-4.499561041593552
107,5.041009805599849,1,2,0.25,3,2.6467915881763804,-4.3315664768219
108,2.0075747707486147,1,2,0.0,3,2.1656830310821533,-4.419577360153198
109,24.299192004601156,3,0,,3,2.6651374816894533,-5.1406012058258055
110,5.300888751745226,1,2,0.16666666666666666,3,2.1786630868911745,-4.770891785621643
111,24.576210283040997,3,0,0.5,3,3.0079792638619742,-4.54838228225708
112,2.4728285996119173,1,2,0.5555555555555556,3,2.0287235260009764,-5.015855026245117
113,-7.550642495155334,0,3,0.2222222222222222,3,2.303404353559017,-4.800211071968079
114,25.410113298892977,3,0,0.4,3,3.13145861432359,-4.766909493340386
115,25.742132465839386,3,0,,3,2.777903309235206,-4.937609025410244
116,4.552248947074015,1,2,0.3,3,2.942434625966208,-4.843760694776263
117,24.300453606843945,3,0,0.3,3,2.722692918777466,-4.9702919006347654
118,24.819122616847356,3,0,0.16666666666666666,3,2.724956374901992,-6.1129608154296875
119,13.804230757157008,2,1,,3,3.5802939218633316,-5.33439842859904
120,26.981626526117324,3,0,0.0,3,3.253247317813692,-5.4125203609466555
121,26.23753805239996,3,0,0.0,3,2.628558354591256,-5.43282663120943
122,15.449053072929383,2,1,0.5,3,3.0265584071477254,-5.772636686052595
123,24.817826343774797,3,0,0.42857142857142855,3,2.883732557296753,-5.828743189573288
124,25.292196050484975,3,0,0.2777777777777778,3,2.5405736207962035,-5.868954794747489
125,24.33533246278763,3,0,0.5,3,2.952918377789584,-4.882539510726929
126,14.068355129559833,2,1,,3,2.3492412434683905,-6.320111632347107
127,-6.573253861069678,0,3,0.1,3,2.4355661074320474,-6.303656419118245
128,14.158844225804012,2,1,,3,2.5699037412802377,-6.09065302213033
129,26.683944519758228,3,0,0.0,3,2.3075256858553206,-5.941536339846524
130,14.291922827561697,2,1,,3,2.645365834236145,-6.4215147495269775
131,24.71694453457991,3,0,0.25,3,3.515912781159083,-5.8698497613271075
132,26.13068468252818,3,0,0.25,3,2.8430711362096996,-6.281375037299262
133,26.79892839709918,3,0,0.25,3,2.706480826650347,-6.2069798310597735
134,2.815876868963242,1,2,0.0,3,2.709068335019625,-6.873543807438442
135,26.394746362368267,3,0,,3,2.6401611005558685,-6.345101952552795
136,25.25312969843547,3,0,0.375,3,2.936541721224785,-6.850348711013794
137,15.098404147028923,2,1,0.36363636363636365,3,2.9597024619579315,-6.804121315479279
138,26.23897618452708,3,0,0.4375,3,3.2453916642976846,-6.634079456329346
139,3.6631797548135125,1,2,0.25,3,3.100741525491079,-6.752065340677897
140,3.0736253090699512,1,2,0.17647058823529413,3,2.808901241847447,-7.010109901428223
141,25.058136669397353,3,0,0.0,3,3.1176520387331643,-6.707849979400635
142,3.842870381275816,1,2,0.17647058823529413,3,3.298626202457356,-7.1329010151050705
143,15.691182638804117,2,1,,3,3.1578762531280518,-7.203361829121907
144,26.069417697191238,3,0,0.5,3,3.0446593901690315,-7.092885335286458
145,4.280101413329442,1,2,0.5,3,3.13722742928399,-6.7837172746658325
146,14.435922441482546,2,1,0.25,3,3.9021845970835005,-7.171257223401751
147,5.312369824250539,1,2,0.625,3,2.6528609624275794,-7.541169234684536
148,15.39045668880145,2,1,,3,3.177474021911621,-6.850461339950561
149,24.7803537534674,3,0,0.3,3,3.4475655953089395,-7.725231170654297
150,25.270689446926117,3,0,0.16666666666666666,3,3.3617674112319946,-7.213190913200378
151,2.9903713993231453,1,2,0.0,3,3.555689433041741,-7.688582102457683
152,26.270210286974912,3,0,,3,3.49434314833747,-7.4859747886657715
153,5.310733069578806,1,2,0.4,3,3.349613893599737,-7.2590892791748045
154,24.58313526789347,3,0,0.6363636363636364,3,3.9909037011010304,-7.207442556108747
155,24.850022843281426,3,0,0.25,3,2.920436593202444,-7.64806284223284
156,25.611546722253166,3,0,0.35714285714285715,3,3.604440789068899,-7.532382869720459
157,25.492706200877823,3,0,0.375,3,3.361900339523951,-6.992215712865193
158,14.449341210325562,2,1,0.26666666666666666,3,3.168861152469248,-7.797790649959019
159,3.627045126954716,1,2,0.4117647058823529,3,3.6223172893126807,-8.103841463724772
160,26.085405520995455,3,0,0.15,3,3.0372455537319185,-8.036571168899536
161,2.5963157157103205,1,2,0.0,3,2.9790038797590466,-7.730825781822205
162,2.2761765849590296,1,2,0.0,3,4.5524915099143985,-8.197375774383545
163,25.724488205114998,3,0,,3,3.506848859786987,-7.410663861494798
164,4.502876507441204,1,2,,3,3.605630538042854,-8.124995484071619
165,4.292911159992219,1,2,0.25,3,3.5989937782287598,-8.3735671043396
166,25.325120544433588,3,0,0.2777777777777778,3,3.1101249286106656,-8.501247542245048
167,-5.972580657800037,0,3,,3,3.568265544043647,-8.129319000244141
168,25.567330516179407,3,0,,3,3.485737782258254,-8.679857364067665
169,14.538662136594454,2,1,0.3793103448275862,3,3.281948117648854,-7.881490647792816
170,15.596840949455897,2,1,,3,3.658260095119476,-8.264523363113403
171,24.76629036903381,3,0,0.4,3,4.259682403670417,-9.176420423719618
172,15.186058185696602,2,1,0.3888888888888889,3,3.6676703340866985,-8.67944982316759
173,3.0803900233904513,1,2,0.5,3,3.8495442867279053,-8.919130007425943
174,25.24569564541181,3,0,,3,3.086766242980957,-8.193376404898506
175,26.193962513605754,3,0,0.3181818181818182,3,3.6147430075539484,-8.086407608456081
176,14.990988773504894,2,1,0.0,3,3.530826841081892,-8.507661274501256
177,5.096047040224076,1,2,0.5,3,3.8248813244012685,-9.160101754324776
178,25.60880660533905,3,0,0.2727272727272727,3,3.782943234724157,-7.824908375740051
179,26.19580725669861,3,0,0.5,3,4.0934135030817105,-8.864958081926618
180,4.397299085855484,1,2,0.75,3,3.8530865392169438,-8.851713734704095
181,15.24894881486893,2,1,0.5,3,4.463130779755422,-8.909242755488345
182,-5.455677338838576,0,3,0.2,3,4.381613514640114,-8.80949600537618
183,3.2685038864612594,1,2,0.2727272727272727,3,4.434607813232823,-8.67589410982634
184,13.776106828053791,2,1,0.3333333333333333,3,3.7098305775569034,-9.24677817026774
185,25.309809684753418,3,0,0.3333333333333333,3,3.892459446733648,-8.99358927119862
186,2.2810195060571026,1,2,0.3333333333333333,3,4.37664840221405,-9.052909088134765
187,26.327520470817888,3,0,0.4,3,4.038376548710992,-9.20474635853487
188,25.129498892227815,3,0,0.5,3,4.268213801294844,-9.029306561858565
189,25.570416585008303,3,0,0.3888888888888889,3,3.6653285587535187,-9.756380558013916
190,3.3589380971590685,1,2,0.5,3,3.8630529967221348,-9.606797774632772
191,14.113469868501033,2,1,0.43859649122807015,3,4.184511244887172,-9.34062894821167
192,26.29817880153656,3,0,0.375,3,4.584772555033366,-9.846183673195217
193,24.86857100168864,3,0,0.3684210526315789,3,4.3794722697314095,-9.294604539871216
194,14.192795999050142,2,1,0.1,3,4.800692269435296,-9.66584300994873
195,14.117656347354254,2,1,0.3333333333333333,3,4.236007863825018,-10.193556070327759
196,3.5133795563379917,1,2,0.125,3,3.95926677385966,-10.111234256199428
197,14.124182653427125,2,1,0.2,3,5.399970659187862,-9.558910097394671
198,26.837600038051608,3,0,0.3333333333333333,3,4.856119359411845,-9.966482662019276
199,24.777202713886897,3,0,0.25,3,5.105089293585883,-10.21136261866643
200,26.54411989291509,3,0,0.21428571428571427,3,4.94097176194191,-9.848420023918152
201,14.776950621406238,2,1,0.0,3,5.434416681528091,-10.217168907324472
202,25.22148427327474,3,0,0.125,3,5.593343044582166,-10.317302989959718
203,24.97784164230029,3,0,,3,5.111437877019246,-10.499445915222168
204,25.095732006231945,3,0,0.4,3,4.091431684494019,-10.252411603927612
205,3.571996536652249,1,2,0.16666666666666666,3,4.347355517474088,-11.067881844260476
206,26.05687786817551,3,0,0.5,3,5.433121681213379,-11.46798825263977
207,13.804579137166343,2,1,,3,5.058315863211949,-10.982482512791952
208,3.8999812960624696,1,2,1.0,3,4.938415750861168,-10.609185934066772
209,24.874448997974397,3,0,0.42857142857142855,3,4.55840689136136,-10.931609725952148
210,25.639218775431317,3,0,,3,4.702770011765616,-11.210827827453613
211,25.337715407212574,3,0,0.0,3,5.141329797831449,-10.965714454650879
212,4.396802287697793,1,2,0.2777777777777778,3,5.588263913989067,-11.556176781654358
213,24.3631606165568,3,0,0.0,3,5.9527489998761345,-10.986420313517252
214,13.527305703163146,2,1,0.2,3,6.052660401662191,-11.406171798706055
215,14.10786687364181,2,1,0.16666666666666666,3,5.797639343473646,-11.576792335510254
216,23.698613155285518,3,0,0.0,3,5.371565922101339,-11.350734074910482
217,14.914730774760246,2,1,0.42857142857142855,3,5.694958698749542,-12.149002361297608
218,3.2225510994593307,1,2,0.25,3,5.080586671829224,-11.506398773193359
