world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-14.577109629975325,1,1,,3,,
2,-18.37998959469007,0,3,0.5,3,,
3,-25.734699319105513,0,2,,3,,
4,-27.253857585705948,0,2,0.2,3,,
5,-24.067707365685653,0,3,1.0,3,4.558938407339156,-0.09062651979426543
6,-30.78032416695302,0,3,0.3888888888888889,3,4.051743118837476,0.054700080398470165
7,-33.35648670215709,0,2,0.5,3,3.699303423911333,0.17271479941904544
8,-17.10644416266511,0,3,0.5,3,2.9270990431308745,0.169305919110775
9,-40.588071317383076,0,1,0.5,3,2.4533415142446757,0.36549684453755615
10,-33.801781422481305,0,2,0.875,3,1.5761997429281474,0.6551602575182914
11,-31.591139658995672,0,2,0.6666666666666666,3,1.1244068585336209,0.8923946839570999
12,-35.82718424997277,0,2,0.4,3,0.8904321589320898,1.0557672464847565
13,-10.39482602499623,1,1,1.0,3,0.8625306789204479,1.1013003140687943
14,-18.491093533562676,0,3,0.3333333333333333,3,0.6182909704744816,1.1957620441913606
15,-11.528595762851843,1,2,0.3333333333333333,3,1.2591537731575828,1.2315159308355907
16,-40.67353347829617,0,2,0.3939393939393939,3,1.11112589918077,1.4423307985067368
17,-28.61575303697725,0,1,,3,0.7240230633690953,1.4059788769483565
18,-18.014752098731947,0,1,,3,0.8483074085041881,1.332908702492714
19,-7.859568968747776,1,1,0.26666666666666666,3,0.961249975413084,1.1801961582899094
20,-0.5161339603443741,2,1,0.5833333333333334,3,0.8234349764520075,1.1424610338559964
21,-17.266444981670798,0,3,0.3333333333333333,3,0.6255774386227131,1.16913237174352
22,-16.078189910566532,0,2,0.3,3,0.9290000871568919,1.1364535808563232
23,-17.539412364281702,0,3,0.25,3,0.540330283343792,1.0777159680922825
24,-17.640590794574845,0,3,0.6666666666666666,3,0.9406488933242284,1.0946888419298024
25,-21.952004580115638,0,2,0.4722222222222222,3,1.0140744195878506,1.131499959230423
26,26.55294728358057,3,0,0.5714285714285714,3,1.3551100216805936,1.1015745490789413
27,-13.870347666548419,1,2,0.16666666666666666,3,1.0302308209240436,1.1334213036298753
