world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-28.795023399954413,0,2,0.25,3,,
2,-22.874004701118896,0,3,0.3018867924528302,3,,
3,8.99583201745155,2,1,0.23076923076923078,3,,
4,-13.692274684822033,1,2,0.4523809523809524,3,,
5,-29.298048052394492,0,2,0.4,3,,
6,-28.54674817433896,0,2,0.5,3,,
7,-22.71234586754817,0,3,0.36363636363636365,3,6.227410515255117,0.20184997829568127
8,-17.165653381046045,1,2,0.39473684210526316,3,6.415652977499535,0.21401534193465788
9,-26.010801105847207,0,2,0.75,3,4.796420061886311,0.21042624166235327
10,-32.944539589822,0,2,0.5,3,2.7326331290602686,0.15102938720956444
11,-43.810747314716245,0,1,0.5227272727272727,3,1.6238585875928402,0.31809442440979185
12,-20.049229477888343,1,1,0.35,3,1.1045394006371498,0.4490982685238123
13,-29.87230135650071,1,0,0.29069767441860467,3,1.0201873736828566,0.530994172822684
14,-5.7540880170044915,1,2,0.0,3,0.9088336630114193,0.5683976635336876
15,-16.55766647217106,1,1,0.417910447761194,3,1.1593461557477713,0.6175017857179046
16,-7.340398384065224,1,2,0.5,3,1.2094350448594644,0.607695394123976
17,-24.569495312886577,0,3,0.6111111111111112,3,1.2180481378374428,0.6234975099563599
18,-18.642435761650937,1,2,0.5,3,1.2711729218953112,0.7031373150562972
19,-14.89965839106675,2,0,0.4215686274509804,3,0.9750869321078062,0.8260424040257931
20,-47.30725712144994,0,3,0.27631578947368424,3,0.841165671405727,1.0391151868317225
21,-24.61134186128574,1,2,0.601010101010101,3,1.027345150243491,1.3360924782852333
22,-34.58418998698976,1,0,0.48493975903614456,3,0.9510910817980767,1.4661404496431352
23,-3.0474756689406255,2,1,,3,1.0596174607523765,1.5513731891458684
24,-3.730236066127301,1,2,0.39285714285714285,3,1.0318124423424402,1.4765971581141153
25,-19.57887425219835,0,3,0.3076923076923077,3,0.7906671079496542,1.6279925058285396
26,-9.008769337416043,1,2,,3,1.2379048731057876,1.7132572897018925
27,19.482620964289946,3,0,0.6666666666666666,3,1.190277712639942,1.5884618629579959
28,21.347616440586293,3,0,0.1,3,1.4259333231232383,1.4778358936309814
29,3.913931853805861,2,0,,3,1.2954620771110057,1.572793847322464
30,-0.12978749191313219,2,1,0.3877551020408163,3,1.2375441200565547,1.6169286838266999
31,-26.47217298078066,0,2,0.375,3,1.2085488778352738,1.6973593652248382
32,-19.854288724680348,0,3,0.0,3,1.1939740102542074,1.8308785919632231
33,17.74958853172141,3,0,0.2653061224489796,3,1.2462303959157155,1.76416268815165
34,-5.624656805634764,1,2,0.2777777777777778,3,1.3199421515067418,1.6943874690267775
35,-30.063978239999244,0,2,,3,1.4423741720616818,1.8002002996206283
36,-6.444597434843569,1,2,0.35714285714285715,3,1.5150349427913796,2.0258424997329714
37,1.4382050549183465,2,1,0.0,3,1.3192454002711964,1.907466787716438
38,-6.501655190413661,1,2,0.08333333333333333,3,1.1184470204056287,1.9821276505788168
39,8.338050935648827,2,1,0.75,3,1.436987966299057,2.0145829669360458
40,-21.97719813567154,0,3,0.3333333333333333,3,1.7572566779220806,1.923992840682759
41,-25.07212909423131,0,3,0.0,3,1.4927603602409363,1.982242351770401
42,7.212973620823733,2,1,,3,1.4241919721974883,2.2077457017676774
43,7.43207228177975,2,1,0.4444444444444444,3,1.4026014486948648,1.9933351834615072
44,18.918017946003207,3,0,0.3333333333333333,3,1.6092537854028786,2.0153839495675316
45,-12.404846714241986,1,2,,3,1.7141066913027316,2.0862193945795298
46,17.162486120570687,3,0,0.4444444444444444,3,1.4299990380803744,2.055953198671341
47,-1.299208499575407,2,0,0.3783783783783784,3,1.5718437448143958,2.119540689587593
48,10.189379369234128,2,1,,3,1.3283612608909607,2.045977762767247
49,6.659916116433458,2,1,0.25,3,1.2934914481255315,2.3025373592972755
50,-7.359154959390289,1,2,0.6,3,1.460203368216753,1.9826026819646358
51,1.5566156655638206,2,0,,3,1.5680519963800907,2.128119624853134
52,5.8893341146273075,2,1,,3,1.4729548539870825,2.2854374490286173
53,1.8421337869113117,2,0,0.3695652173913043,3,1.3984915344417095,2.2533108139038087
54,-31.01780072075813,0,2,,3,1.5013505801558495,2.262880929708481
55,22.204435332154976,3,0,0.0,3,1.4240039421452417,2.104746167306547
56,24.523423432108427,3,0,0.5,3,1.307247114903999,2.111426360466901
57,-10.026463227358976,1,1,,3,1.492912886440754,2.111005868911743
58,-7.524396215685467,1,2,1.0,3,1.617572987308869,2.1817105458332944
59,-5.720596182465513,2,0,0.16071428571428573,3,1.5262776705622674,2.2745408844947814
60,22.487832598378493,3,0,0.2222222222222222,3,1.5090610574592243,2.330002248287201
