seed,overall_goal_rate_pct,overall_collision_rate_pct,overall_colreg_rate_pct,last20_goal_rate_pct
1,95.6111111111111,3.999999999999999,36.73321879931369,100.0
2,93.94444444444444,4.999999999999999,43.66852128840337,100.0
3,94.88888888888889,4.722222222222221,41.53334067392934,100.0
