world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
1,-22.814514548992125,0,3,0.5,3
2,-24.619808400694776,0,3,0.25,3
3,-25.839495113707287,0,3,0.5,3
4,-23.52501149247064,0,2,0.16666666666666666,3
5,-27.871170890087857,0,3,0.4,3
6,-20.905424742763596,0,3,,3
7,-7.726634362187892,1,2,0.5833333333333334,3
8,-28.93208136861173,0,2,0.25,3
9,-20.917697338455437,0,3,0.35294117647058826,3
10,-24.272400160085684,0,2,0.125,3
11,-10.200062274494524,1,2,0.3333333333333333,3
12,-16.859173581511286,0,3,0.25,3
13,-20.719010613785986,0,3,0.3055555555555556,3
14,-31.97323797345901,0,3,0.3620689655172414,3
15,-4.782414267791829,1,2,0.25,3
16,-23.755388584644066,0,3,0.4,3
17,-18.049092231362696,0,3,0.15,3
18,-19.26086181804214,0,3,0.35714285714285715,3
19,-15.8238446593812,0,3,0.16666666666666666,3
20,-15.73773274971611,0,3,0.25,3
21,-19.19184687413756,0,3,0.375,3
22,-5.391535971906813,1,2,0.25925925925925924,3
23,-28.21764554508968,0,3,0.21428571428571427,3
24,-21.898097117121136,0,3,,3
25,8.178707909001584,2,1,0.18181818181818182,3
26,-21.464070656759404,0,3,0.25,3
27,11.290097908546429,2,1,0.5,3
28,-20.76150723116081,0,3,0.3,3
29,-16.162791320072017,0,3,0.3333333333333333,3
30,-1.1606801890050598,1,2,0.5,3
31,-5.5785197873675925,1,2,0.16666666666666666,3
32,10.537321182301552,2,1,0.7222222222222222,3
33,-14.022701347427692,1,2,0.48484848484848486,3
34,-4.964221621990101,1,2,0.75,3
35,-13.315522988118381,1,2,0.4166666666666667,3
36,-16.18883737107635,0,3,0.16666666666666666,3
37,-26.26846263559823,0,3,0.8,3
38,-20.19728456843954,0,3,,3
39,-3.0839628436799935,1,2,,3
40,10.64456781579668,2,1,,3
41,-19.922600466600574,0,3,0.6666666666666666,3
42,-4.986668698859447,1,2,,3
43,9.146910670758757,2,1,,3
44,-22.63842568799589,0,3,0.7727272727272727,3
45,24.63546273894858,3,0,,3
46,10.41106380552962,2,1,,3
47,10.131080710686751,2,1,,3
48,23.106400859032266,3,0,0.6111111111111112,3
49,24.35507194074849,3,0,,3
50,12.285957735937865,2,1,,3
51,-2.9508164435220245,1,2,0.6666666666666666,3
52,27.413325152923004,3,0,,3
53,12.033988915727955,2,1,,3
54,10.190700028289417,2,1,1.0,3
55,27.647086219367083,3,0,,3
56,11.982891537805822,2,1,,3
57,12.843906421247276,2,1,,3
58,-2.5927449076454843,1,2,,3
59,26.731562566764936,3,0,,3
60,25.33119658527561,3,0,,3
61,25.99855480246079,3,0,,3
62,26.696971803672398,3,0,,3
63,26.430217197499754,3,0,,3
64,26.81980244551689,3,0,,3
65,26.437500258030706,3,0,,3
66,27.122375161685778,3,0,,3
67,11.335733900897983,2,1,,3
68,-7.897273656832897,1,1,0.5,3
69,25.663046743066417,3,0,1.0,3
70,11.58543301477557,2,1,,3
71,10.106837029728043,2,1,,3
72,9.933970915663263,2,1,,3
73,22.643943872283984,3,0,,3
74,10.062441257928628,2,1,,3
75,23.587720031146137,3,0,,3
76,22.62090805289375,3,0,0.5,3
77,10.86094472872866,2,1,,3
78,23.0015798364886,3,0,0.5,3
79,11.775061775148203,2,1,,3
80,-4.309387761720967,1,2,,3
81,22.48851491039135,3,0,,3
82,10.807409191817966,2,1,,3
83,8.487724221262303,2,1,,3
84,-8.056018937099703,1,1,0.0,3
85,26.383673876803694,3,0,,3
86,24.380516166312038,3,0,0.3333333333333333,3
87,9.523338088690625,2,1,,3
88,24.169766893252717,3,0,,3
89,10.24513912354921,2,1,,3
90,9.846154251347537,2,1,,3
91,8.379723382362634,2,1,,3
92,12.055045466863936,2,1,,3
93,9.760121154934708,2,1,0.25,3
94,-5.9148618824306665,1,2,0.2857142857142857,3
95,10.206414550433552,2,1,0.7142857142857143,3
96,-6.281779824572504,1,1,0.4375,3
97,11.174347213614075,2,1,0.0,3
98,10.104522383932064,2,1,,3
99,25.49618397470921,3,0,,3
100,25.670884177042968,3,0,,3
101,7.883284649803831,2,1,0.75,3
102,9.178725426637532,2,1,0.0,3
103,10.841100114720282,2,1,,3
104,24.17546391023798,3,0,0.2,3
105,22.738766121582845,3,0,,3
106,9.95121203604485,2,1,,3
107,9.29434396239075,2,1,,3
108,10.037144503477288,2,1,,3
109,25.357596903194775,3,0,,3
110,10.370347076010823,2,1,,3
111,8.46286853063389,2,1,0.0,3
112,20.453108168242633,3,0,,3
113,10.511961128612901,2,1,,3
114,-9.777496014297148,1,2,,3
115,-5.9853430932931575,1,2,,3
116,-5.011869092418802,1,1,0.0,3
117,-5.363373831487832,1,1,,3
118,9.790630045965644,2,1,0.125,3
119,12.181317570173002,2,0,0.2,3
120,24.25957635204699,3,0,0.0,3
121,-6.163949668071421,1,2,0.625,3
122,25.80324167700341,3,0,0.125,3
123,-10.669822725799994,1,0,0.3125,3
124,21.506398735516438,3,0,,3
125,6.587680919360351,2,1,,3
126,8.071804822109094,2,1,,3
127,7.8578946070369105,2,1,,3
128,-11.01635347724499,1,0,0.5851063829787234,3
129,-3.0236169832143482,1,2,,3
130,21.058315594688555,3,0,,3
131,-2.204530825266673,1,2,,3
132,24.394061779383247,3,0,,3
133,22.856753456799584,3,0,,3
134,-10.063865093992474,1,2,0.375,3
135,21.46336822252042,3,0,,3
136,9.42455889390533,2,1,,3
137,23.576036869592524,3,0,,3
138,25.87392958618008,3,0,,3
139,9.765493522376424,2,1,,3
140,26.18723088703798,3,0,,3
141,22.79619060701819,3,0,,3
142,10.46306069405809,2,1,,3
143,26.311776144210114,3,0,,3
144,25.591544752554288,3,0,0.125,3
145,26.370390294911882,3,0,,3
146,26.3750400065274,3,0,,3
147,-6.791930656194842,1,2,0.625,3
148,11.372580068653633,2,1,0.0,3
149,10.728854343174675,2,1,0.0,3
150,10.344903359813202,2,1,0.0,3
151,24.230085321713762,3,0,,3
152,26.26575019343184,3,0,0.125,3
153,26.7208698830873,3,0,,3
154,26.340829049238152,3,0,,3
155,-3.371505979701175,1,2,,3
156,-2.806282964161712,1,2,,3
157,-8.21983707689533,1,2,,3
158,12.035734810305177,2,1,,3
159,-17.871594162339598,0,3,0.6666666666666666,3
160,-17.35144307351708,0,3,0.5,3
161,-2.2824354361912995,1,2,,3
162,-9.590940625704077,1,2,,3
163,-9.28447462330451,1,2,,3
164,4.854192966314276,2,1,0.3333333333333333,3
165,-11.917428669700001,1,2,,3
166,-4.525803544443306,1,2,,3
167,17.49762558203632,3,0,0.5,3
168,28.322284034972828,3,0,,3
169,28.048394220311945,3,0,,3
170,-6.082836635003292,1,2,0.25,3
171,3.7537124295706916,2,1,0.25,3
172,27.641302755587727,3,0,,3
173,25.90710124469851,3,0,0.2857142857142857,3
174,27.373658786909402,3,0,0.25,3
175,27.662303595217537,3,0,0.375,3
176,10.014174853060034,2,1,0.4166666666666667,3
177,27.51954214505866,3,0,0.14285714285714285,3
178,26.589026775108334,3,0,0.6666666666666666,3
179,28.367102876396263,3,0,0.5,3
180,13.553431050757515,2,1,0.0,3
181,26.62831087716819,3,0,0.6666666666666666,3
182,28.38147432799705,3,0,0.0,3
183,13.823180370418596,2,1,0.25,3
184,28.447488421950066,3,0,,3
185,28.554730318216944,3,0,0.25,3
186,12.789481716595057,2,1,0.4166666666666667,3
187,9.461778937052769,2,1,0.6,3
188,12.667736686416822,2,1,0.5,3
189,11.252781245299085,2,1,,3
190,25.415220912929936,3,0,,3
191,27.613250620225802,3,0,0.2857142857142857,3
192,27.967864651496104,3,0,0.21428571428571427,3
193,28.100821472876813,3,0,0.0,3
194,28.380714186837114,3,0,,3
195,27.86850830913958,3,0,0.4,3
196,28.499802543832118,3,0,0.25,3
197,28.16500221435741,3,0,0.4166666666666667,3
198,28.61828755228794,3,0,,3
199,28.3205570956405,3,0,0.375,3
200,28.42416862462063,3,0,,3
201,28.680173848863678,3,0,,3
202,28.577656296576254,3,0,,3
203,28.618589263654968,3,0,,3
204,28.698705127658844,3,0,,3
205,28.666961078026066,3,0,,3
206,28.652815446964,3,0,,3
207,28.501237809723744,3,0,,3
208,27.07578024947503,3,0,,3
209,28.658608455251667,3,0,,3
210,28.73693135352376,3,0,,3
211,13.808394762078384,2,1,1.0,3
212,-2.4542635301380336,1,2,,3
213,26.276179501591727,3,0,,3
214,28.47222048662917,3,0,,3
215,28.757659366357355,3,0,,3
216,28.42892684801589,3,0,0.7,3
217,28.42125809802555,3,0,0.35714285714285715,3
218,28.711449627998338,3,0,0.5,3
219,28.903526597061305,3,0,0.5,3
220,28.76124763156425,3,0,0.5,3
221,28.69532269111491,3,0,0.5,3
222,28.218068494312273,3,0,0.42857142857142855,3
223,12.422381577376365,2,1,0.38461538461538464,3
224,-0.9691469505262565,1,2,0.625,3
225,28.411175667327814,3,0,0.35,3
226,28.560493388734898,3,0,0.25,3
227,28.594630328037624,3,0,0.4,3
228,27.75985176668873,3,0,0.2727272727272727,3
229,13.014709330869344,2,1,0.5,3
230,28.45952294477978,3,0,0.35,3
231,12.773139447295643,2,1,0.46153846153846156,3
232,27.94882109216481,3,0,0.45,3
233,28.79885642537889,3,0,0.5,3
234,11.718907671093865,2,1,0.5,3
235,28.538199042926504,3,0,0.3333333333333333,3
236,11.294253716887221,2,1,0.5,3
237,28.62960153042769,3,0,0.25,3
238,12.788815536177479,2,1,0.5454545454545454,3
239,12.497175707371563,2,1,0.36363636363636365,3
240,28.296494080304303,3,0,0.4166666666666667,3
241,28.500704146774638,3,0,0.5714285714285714,3
242,12.214438522464226,2,1,0.3,3
243,13.279248122747438,2,1,0.42857142857142855,3
244,10.95861418121151,2,1,0.4090909090909091,3
245,12.360468016739281,2,1,0.42857142857142855,3
246,28.597902069250377,3,0,0.2,3
247,12.72205250398359,2,1,0.3888888888888889,3
248,-1.2573311103812526,1,2,0.45454545454545453,3
249,28.22042179861207,3,0,0.3125,3
250,11.568356360652267,2,1,0.5,3
251,28.469478314654108,3,0,0.5,3
252,28.578350766696143,3,0,0.25,3
253,13.3169020683004,2,1,0.5,3
254,29.000338439398686,3,0,1.0,3
255,12.97040447741247,2,1,0.3333333333333333,3
256,28.806480201797275,3,0,0.4,3
257,12.947164704829618,2,1,0.4,3
258,27.73892211076232,3,0,0.35294117647058826,3
259,28.572867884292677,3,0,0.6111111111111112,3
260,28.653721318258732,3,0,0.5,3
261,28.24765537401612,3,0,0.2916666666666667,3
262,28.415552268176157,3,0,0.4230769230769231,3
263,28.589992407543154,3,0,0.4444444444444444,3
264,28.036313648349616,3,0,0.5,3
265,28.46183746987333,3,0,0.35,3
266,-1.5781283340562808,1,2,0.3333333333333333,3
267,28.013472080672482,3,0,0.4230769230769231,3
268,28.09173257814258,3,0,0.35714285714285715,3
269,28.3169084702823,3,0,0.4166666666666667,3
270,27.831671009444705,3,0,0.21428571428571427,3
271,28.07583853313203,3,0,0.2857142857142857,3
272,28.13861747418834,3,0,0.43333333333333335,3
273,11.939723576608637,2,1,0.42857142857142855,3
274,27.330687665149583,3,0,0.25,3
275,28.16231905356496,3,0,0.4642857142857143,3
276,27.714930409026163,3,0,0.3333333333333333,3
277,27.563396491735343,3,0,0.34375,3
278,27.453427596531345,3,0,0.25,3
279,28.4679093531756,3,0,0.2857142857142857,3
280,12.740691061455871,2,1,0.25,3
281,28.228140974879846,3,0,0.3,3
282,28.137394208826482,3,0,0.3125,3
283,28.1508997264237,3,0,0.5,3
284,27.913309859945027,3,0,0.25,3
285,27.68397346622437,3,0,0.3888888888888889,3
286,28.016602903916127,3,0,0.3,3
287,28.341929459324856,3,0,0.5,3
288,28.43893068743778,3,0,,3
289,24.8515949019195,3,0,0.3333333333333333,3
290,26.665269316726754,3,0,0.3888888888888889,3
291,27.82812192527609,3,0,0.36,3
292,27.983475757122278,3,0,0.26666666666666666,3
293,28.020182798136563,3,0,0.3125,3
294,28.57675699106205,3,0,0.16666666666666666,3
295,28.476911041181282,3,0,0.3,3
296,26.837594112829066,3,0,0.2777777777777778,3
297,28.514115139714857,3,0,0.4166666666666667,3
298,28.373244995849998,3,0,0.3333333333333333,3
299,28.269347094350024,3,0,0.3333333333333333,3
300,28.49702397029988,3,0,1.0,3
301,12.786944616981605,2,1,0.2,3
302,28.395710171211363,3,0,0.4666666666666667,3
303,28.65249207092347,3,0,0.16666666666666666,3
304,28.816614381878974,3,0,,3
305,28.63277467508551,3,0,0.25,3
306,28.510102377109433,3,0,0.375,3
307,28.7375416468588,3,0,0.25,3
308,28.436993403345394,3,0,0.3,3
309,28.722433093895585,3,0,,3
310,28.69157920041034,3,0,0.125,3
311,28.802756308793025,3,0,0.5,3
312,28.2836197154393,3,0,0.4,3
313,28.85048954823377,3,0,0.5,3
314,28.809496194809793,3,0,,3
315,28.626253241317386,3,0,0.75,3
316,28.712759575671686,3,0,,3
317,28.429019432453487,3,0,0.5833333333333334,3
318,28.56053393759511,3,0,0.0,3
319,28.865247256407958,3,0,,3
320,28.680136032549143,3,0,,3
321,28.699403260264138,3,0,,3
322,28.66058277242801,3,0,,3
323,28.70544312255178,3,0,,3
324,28.809500461299,3,0,0.5,3
325,26.25476690854032,3,0,,3
326,28.82752808646875,3,0,,3
327,28.85160719169231,3,0,,3
328,28.791539207997147,3,0,,3
329,28.725835500120287,3,0,,3
330,28.823803609916666,3,0,,3
331,28.69266777963581,3,0,,3
332,28.86421111765019,3,0,,3
333,28.673694239822684,3,0,,3
334,28.73390925579385,3,0,,3
335,28.733829117153377,3,0,,3
336,28.57733702242378,3,0,,3
337,28.821101787929678,3,0,,3
338,28.95351752329148,3,0,,3
339,28.912029063779745,3,0,,3
340,28.73275545109068,3,0,,3
341,28.93321321915617,3,0,,3
342,28.669772977695093,3,0,,3
343,28.80067996047984,3,0,,3
344,28.820572840494552,3,0,,3
345,28.627159613691635,3,0,0.5,3
346,28.92723447194054,3,0,,3
347,28.764289727213313,3,0,,3
348,28.768349416286224,3,0,,3
349,28.69460358230286,3,0,,3
350,14.328500097306197,2,1,,3
351,28.776469064067143,3,0,,3
352,28.87469475190561,3,0,,3
353,28.809178314254822,3,0,,3
354,28.732942354020178,3,0,,3
355,28.84488674420651,3,0,,3
356,28.765434776949288,3,0,,3
357,28.718346657586793,3,0,,3
358,12.775681044509602,2,1,,3
359,13.092714491703516,2,1,,3
360,28.887313516106346,3,0,0.5,3
361,28.968730963980295,3,0,,3
362,28.9305062196372,3,0,,3
363,29.014688247359786,3,0,,3
364,28.957132724836544,3,0,,3
365,28.770710265133943,3,0,,3
366,28.967227363194137,3,0,,3
367,29.04443049891235,3,0,,3
368,28.980632430072898,3,0,,3
369,28.857383623478082,3,0,,3
370,28.913929840108082,3,0,,3
371,28.7001456836481,3,0,,3
372,28.203912387361836,3,0,0.35714285714285715,3
373,28.77296639220822,3,0,,3
374,28.695139085623016,3,0,,3
375,28.78923749216101,3,0,,3
376,28.479771206590936,3,0,,3
377,28.701159131141782,3,0,,3
378,28.93804900777341,3,0,,3
379,28.691272949677067,3,0,,3
380,28.75695196828907,3,0,,3
381,28.792489224120715,3,0,,3
382,28.57380610132031,3,0,,3
383,28.783488383365057,3,0,,3
384,28.623107082839482,3,0,,3
385,28.610963835079236,3,0,,3
386,28.731727871979377,3,0,,3
387,28.58513478309571,3,0,,3
388,28.77608959478653,3,0,,3
389,28.45895646674751,3,0,,3
390,28.62637171281661,3,0,,3
391,13.328466990013695,2,1,,3
392,13.894633901075153,2,1,,3
393,28.451699267967133,3,0,,3
394,28.70287700005373,3,0,,3
395,13.24680937234139,2,1,,3
396,28.431551041387337,3,0,,3
397,28.60747188412901,3,0,,3
398,28.739209736810352,3,0,,3
399,28.38184881081389,3,0,,3
400,28.5049056550515,3,0,,3
401,11.609300882629755,2,1,,3
402,28.359539508793944,3,0,,3
403,14.29024929371261,2,1,,3
404,28.688946117934638,3,0,,3
