world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
1,-32.550946348794874,0,3,,3
2,-31.573122791521474,0,2,,3
3,-29.558571164682217,0,2,0.3333333333333333,3
4,-30.878787992725318,0,2,,3
5,-34.85409485382693,0,2,0.058823529411764705,3
6,-27.789763606365856,0,3,0.0,3
7,-26.677443400424682,0,3,,3
8,-19.079426471493175,0,3,0.0,3
9,-24.821905439322535,0,3,0.125,3
10,-28.715631155752334,0,3,0.10975609756097561,3
11,-16.10069462545872,0,3,0.25,3
12,-22.670773518904127,0,3,,3
13,-24.97295299916803,0,3,0.0,3
14,-18.666110354736034,0,3,0.06666666666666667,3
15,-19.5540637490212,0,3,0.5,3
16,-23.170609932588487,0,3,0.125,3
17,-25.050668046264974,0,3,0.3,3
18,-25.328515012096194,0,2,,3
19,-10.251847414032184,1,2,0.25,3
20,-27.38583745064045,0,3,0.23076923076923078,3
21,-28.614881185024487,0,2,,3
22,-20.779729480652218,0,3,0.16666666666666666,3
23,-22.497378051493552,0,2,0.21428571428571427,3
24,-29.796492191476755,0,3,0.0625,3
25,-28.17897166016938,0,3,0.25,3
26,-26.84040257806147,0,3,,3
27,-27.489505393566333,0,3,0.20833333333333334,3
28,-28.4837763470739,0,3,0.0,3
29,-25.11412979656159,0,3,0.0,3
30,-24.762025505158153,0,2,0.16666666666666666,3
31,-25.836551467884007,0,3,0.25,3
32,-23.523147327407965,0,3,0.07142857142857142,3
33,-12.039275207469581,1,1,0.09090909090909091,3
34,-30.46208354173231,0,3,0.10526315789473684,3
35,-9.414624576554104,1,2,0.2558139534883721,3
36,-28.86463064765577,0,3,0.09090909090909091,3
37,-20.913490577671382,0,3,0.42857142857142855,3
38,-21.22615060996133,0,3,0.0,3
39,-25.207291404432652,0,3,0.2,3
40,-28.100032788295447,0,3,0.5,3
41,-23.707212639399017,0,3,0.07142857142857142,3
42,-22.956442302513125,0,3,0.5,3
43,-22.13583026936878,0,3,0.25,3
44,-24.606021924986933,0,3,0.5,3
45,-19.49127949675125,0,3,0.4,3
46,-4.867431482073596,1,2,0.05555555555555555,3
47,-19.637595686747858,0,3,0.3181818181818182,3
48,-14.746953491398562,1,2,1.0,3
49,-20.99410891825765,0,3,,3
50,-5.738697833573764,1,2,0.25,3
51,-11.846982634347237,1,2,0.0,3
52,-19.493548152342566,0,3,,3
53,-21.362389484526947,0,3,,3
54,-19.890031059291633,0,3,0.5,3
55,-20.852009491492364,0,3,,3
56,-38.60545607385294,0,3,0.33620689655172414,3
57,-2.289918627346515,1,2,,3
58,-24.0239207106272,1,2,0.2571428571428571,3
59,-5.249150474143243,1,2,,3
60,-5.439785869659942,1,1,,3
61,-20.4540993211344,0,3,0.625,3
62,-3.0442825428651283,1,2,,3
63,-21.773596850166594,0,3,0.5,3
64,-19.446873235759842,0,3,,3
65,-18.98348330806925,0,3,,3
66,-26.068802287728165,0,3,0.2857142857142857,3
67,-4.293757006577636,1,2,0.4166666666666667,3
68,-19.7865722348502,0,3,0.75,3
69,-2.977367428030586,1,1,0.25,3
70,-4.339107196547734,1,1,0.3076923076923077,3
71,-4.0326319105849935,1,2,0.3888888888888889,3
72,-24.22188855154259,0,3,0.21212121212121213,3
73,-8.70263651891583,1,2,0.42857142857142855,3
74,-5.193165988994271,1,2,0.2916666666666667,3
75,3.2398017646580257,2,1,0.18333333333333332,3
76,-3.651536452571854,1,2,0.2,3
77,-4.671177620957977,1,2,0.2647058823529412,3
78,-25.92251680274157,0,3,0.3404255319148936,3
79,-4.0566459006547015,1,2,0.3157894736842105,3
80,11.05247958648279,2,0,0.38095238095238093,3
81,-24.836171487659367,0,3,0.26785714285714285,3
82,-28.417947295590825,0,3,0.3925233644859813,3
83,-24.645154969872078,0,3,0.3983050847457627,3
84,-5.962232793043758,1,2,0.3409090909090909,3
85,-4.991937012836196,1,2,0.4,3
86,-4.244301010017721,1,2,0.36666666666666664,3
87,-6.940212722183877,1,2,0.44642857142857145,3
88,-7.288490816855131,1,2,0.3,3
89,-5.26470843656726,1,1,0.38095238095238093,3
90,-4.985500713827643,1,2,0.25,3
91,-5.7761333345188115,1,2,0.325,3
92,-7.049511026678694,1,2,0.3541666666666667,3
93,-4.528644128153478,1,2,0.4230769230769231,3
94,-9.963283067358708,1,2,0.4782608695652174,3
95,-7.648792696703384,1,2,0.375,3
96,22.500610533552617,3,0,0.4375,3
97,-5.637400061914746,1,2,0.3125,3
98,-5.8274031521642256,1,2,0.3125,3
99,-20.84877677872117,0,3,0.4230769230769231,3
100,-6.099262145639223,1,2,0.34615384615384615,3
101,-21.54938374399775,0,3,0.2,3
102,-5.126943947364212,1,2,0.25,3
103,-6.140722646231943,1,2,0.4,3
104,-7.765972162522217,1,2,0.4,3
105,6.575749424541453,2,1,0.4266666666666667,3
106,9.302463750322074,2,1,0.36,3
107,-4.672465271493107,1,2,0.3,3
108,-4.296140022405634,1,2,0.2608695652173913,3
109,-4.776820226323032,1,2,0.2894736842105263,3
110,-5.363077848199263,1,2,0.2916666666666667,3
111,-5.560419297714046,1,2,0.3673469387755102,3
112,-4.9972679049810464,1,2,0.3076923076923077,3
113,-7.1674773511666885,1,2,0.2682926829268293,3
114,-3.8744488971677007,1,2,0.2222222222222222,3
115,-6.25818887179,1,2,0.29411764705882354,3
116,26.671398796562823,3,0,,3
117,6.201230262104431,2,1,0.2777777777777778,3
118,-5.38448352078063,1,2,0.3,3
119,-3.1435709527469236,1,2,0.125,3
120,-8.110474030834576,1,2,0.42857142857142855,3
121,12.337058039072483,2,1,0.35714285714285715,3
122,9.141009912187636,2,1,0.38235294117647056,3
123,24.278120036040974,3,0,0.23880597014925373,3
124,26.335825875875134,3,0,,3
125,12.557554049044404,2,1,,3
126,23.234199780158985,3,0,0.325,3
127,22.719063804066497,3,0,0.39473684210526316,3
128,-3.4116342697044217,1,2,0.3888888888888889,3
129,26.37400578002068,3,0,0.2857142857142857,3
130,24.816108969495332,3,0,0.3333333333333333,3
131,10.633997845895998,2,1,0.4,3
132,24.487583458003254,3,0,0.3684210526315789,3
133,27.250772712006917,3,0,,3
