world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
1,-4.3434595521291035,0,2,0.0,3
2,-8.102431829770405,0,3,0.5,3
3,2.595705750584608,1,2,,3
4,-9.951276216506956,0,3,0.3333333333333333,3
5,2.7851154100894955,1,2,0.30303030303030304,3
6,-9.327735066811242,0,3,0.20588235294117646,3
7,-8.91855799138546,0,3,0.2571428571428571,3
8,-8.387103038032848,0,3,0.21428571428571427,3
9,12.731969742178919,2,1,0.25,3
10,3.900957481463751,1,2,0.3384615384615385,3
11,3.1360086218516057,1,2,,3
12,-7.758454510569568,0,3,0.3181818181818182,3
13,2.1482491437594127,1,2,0.28125,3
14,-8.025135499636328,0,3,0.16981132075471697,3
15,-8.239621727466583,0,3,0.3157894736842105,3
16,-8.222141553163526,0,3,0.14285714285714285,3
17,13.285794254938764,2,1,0.25,3
18,12.576271037062009,2,1,0.35714285714285715,3
19,3.7070189781983696,1,2,0.4166666666666667,3
20,2.4220493996143353,1,2,0.08333333333333333,3
21,3.243026323715848,1,2,0.0,3
22,14.487754553953812,2,1,0.25,3
23,-4.817951140403744,0,3,0.38095238095238093,3
24,3.153419747749965,1,2,0.3,3
25,-8.080885889530181,0,3,0.2,3
26,25.604826752742145,3,0,0.26785714285714285,3
27,3.790044964551928,1,2,0.15625,3
28,4.4792056232690864,1,2,0.4444444444444444,3
29,3.066823479334516,1,2,0.25,3
30,3.030670316616694,1,2,0.3,3
31,4.612314094305051,1,2,,3
32,2.888673179348313,1,2,0.23529411764705882,3
33,14.670954262812941,2,1,,3
34,14.653799415429441,2,1,,3
35,26.017663154204694,3,0,0.42857142857142855,3
36,25.57197978377343,3,0,0.41304347826086957,3
37,3.1554529929161084,1,2,0.75,3
38,13.09801401058833,2,1,0.18181818181818182,3
39,25.2665135161082,3,0,0.21428571428571427,3
40,13.63318519592285,2,1,0.4,3
41,13.417356475194296,2,1,0.5,3
42,13.596909596125288,2,1,0.34375,3
43,2.6311542514959965,1,2,0.375,3
44,24.475521125396096,3,0,0.39285714285714285,3
45,25.816097766558332,3,0,0.4166666666666667,3
46,3.863337433338167,1,2,0.45454545454545453,3
47,14.463242896397913,2,1,,3
48,2.6753540321191167,1,2,0.21428571428571427,3
49,3.115869044065478,1,2,0.4166666666666667,3
50,3.8651649188995374,1,2,0.25,3
51,-7.215925043225287,0,3,0.3508771929824561,3
52,3.3489801530043306,1,2,0.34615384615384615,3
53,0.3834529338280402,1,2,0.375,3
54,25.31608180920283,3,0,,3
55,1.8162832130988467,1,2,0.2,3
56,14.84015053073565,2,1,0.18181818181818182,3
57,2.490187184413276,1,2,0.325,3
58,19.516992431481697,2,0,,3
59,13.991556218465176,2,1,,3
60,15.415108558138215,2,1,0.29411764705882354,3
61,15.624084557890896,2,1,0.4,3
