world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-26.186960617666287,0,2,0.2,3,,
2,-30.88628884014174,0,1,0.4117647058823529,3,,
3,-25.608145180875624,0,2,0.125,3,,
4,-25.64772744422717,0,2,0.36363636363636365,3,2.2177691743300674,0.7652021066138619
5,-50.33351131500795,0,3,0.41346153846153844,3,1.5272901812758373,0.7838385676851078
6,-18.30936176110272,0,3,,3,1.796297823113424,0.8612940586530246
7,-2.372842745064047,1,2,,3,2.186177398332141,0.8573532212864269
8,-3.415362204637789,1,1,,3,2.595702311322093,0.8717464107275009
9,-6.360278417695099,1,0,,3,1.7211231669038534,0.8088269686698913
10,-3.1579851178946257,1,1,,3,1.6092328194901346,0.7773849281668663
11,-0.4368298512273678,1,1,,3,1.2147010377794505,0.711673222668469
12,-1.620674762209352,1,2,0.35714285714285715,3,0.7185287100076675,0.7415608259347769
13,-0.9261488138226923,1,2,0.5,3,1.4528935849666595,0.6538066530928892
14,-15.78854191150785,0,3,0.16666666666666666,3,2.3108845962719484,0.7311396463350817
15,9.732574019379108,2,1,0.6923076923076923,3,1.6325293140191781,0.6434551571544848
16,-25.52604675482738,0,2,,3,1.736056214645505,0.6594131653010845
17,-33.97211981631405,0,3,0.37815126050420167,3,1.5102737306129366,0.6174189987090918
18,-3.7512059561021753,1,2,0.0,3,1.5155753653609392,0.6935822408307682
19,-3.4292682979648563,1,2,0.5,3,1.5367661599602018,0.6646603831223079
20,-3.9477261393229512,1,2,0.35714285714285715,3,1.5433460799977183,0.6406028009951115
21,-1.026242246619928,1,2,0.375,3,1.4910717830061913,0.6168165802955627
22,7.983188950679582,2,0,0.5102040816326531,3,1.5042192476242782,0.6322474592924118
23,-2.4557106105414355,1,2,0.32,3,1.6370927899172811,0.7510981033830082
24,-2.181977229522173,1,2,0.25,3,1.5613308617046902,0.6086489119950462
25,-1.589879497393979,1,2,0.16666666666666666,3,1.5367590139309566,0.6367030764619509
26,14.321018382894145,3,0,0.36363636363636365,3,1.487995283687534,0.6756300491094589
27,-3.1348267368818483,1,2,0.38461538461538464,3,1.3265227560074098,0.6636477410793304
28,-3.0888958806427844,1,2,0.2727272727272727,3,1.6370668556445684,0.5882190704345703
29,-5.264506869772645,1,2,0.40625,3,1.5569877825221237,0.7215032285700241
30,-10.739825105756239,1,2,0.2777777777777778,3,1.3283413929759331,0.6504745095968246
31,-29.38238262236095,0,3,0.37037037037037035,3,1.2994687542319299,0.683904560059309
32,-3.8027963227454493,1,2,0.5,3,1.2340348865471633,0.6653949037194252
33,-1.8853745053736641,1,2,0.3333333333333333,3,1.155967774135726,0.6881009750068188
34,-2.8536639064461675,1,2,0.39285714285714285,3,1.4872602611780166,0.7615836098790169
35,-3.8353501021570744,1,2,0.2,3,1.7316968185561044,0.7471762910485268
36,24.397711259532784,3,0,0.29545454545454547,3,1.5580756288987618,0.6214556594689687
