world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-14.577109629975325,1,1,,3,,
2,-18.37998959469007,0,3,0.5,3,,
3,-25.734699319105513,0,2,,3,,
4,-27.159359398656566,0,2,0.4,3,,
5,-24.068525784124798,0,3,1.0,3,4.559303434565663,-0.0908223904358844
6,-31.06306771156535,0,3,0.3888888888888889,3,4.041609501522599,0.050516033841466364
7,-43.32886454161258,0,2,0.2692307692307692,3,3.213653867319226,0.13291359081864357
8,-16.3484994759712,1,1,0.3,3,2.23111087448895,0.1908294345997274
9,-27.544122522928067,0,2,0.5,3,1.6954071678221225,0.41304820742458104
10,-25.439855880923798,0,2,0.375,3,1.4650447999686003,0.5133733008429409
11,-23.09082146299239,1,2,0.23333333333333334,3,1.2384583491775858,0.6048616660062713
12,-3.40537536174327,2,0,0.2222222222222222,3,1.3387989310175181,0.7044803743064404
13,11.817093091677284,2,1,0.0,3,1.2537298379465938,0.7174408938735723
14,10.264096678657396,2,1,0.4,3,1.330250705389873,0.6111797489549803
15,7.180358929850677,2,0,0.4,3,1.4626868384331464,0.644918303862214
16,11.724164856117705,2,1,,3,1.3651783289877992,0.5231409661079708
17,9.90827583643831,2,0,,3,1.220053597316146,0.5520026491954922
18,7.4200159151645835,2,0,,3,0.9043968673050403,0.37239280067384245
19,7.234519777034985,2,0,0.0,3,0.817116974890232,0.3358857553638518
20,-1.8530108754206793,1,2,1.0,3,0.6316524688587632,0.23229593275622887
21,9.776328344870963,2,0,0.3333333333333333,3,0.7682817688584328,0.13432249922305345
22,-1.1955173955912184,1,2,,3,0.626784892812852,0.036066187421480815
23,17.83354230499793,3,0,0.5,3,0.7069493309061795,0.033472506923878445
24,12.686699486606448,2,1,0.37037037037037035,3,0.7899533459480773,-0.13657268185330473
25,24.497151660836312,3,0,,3,0.7990100036610613,-0.16818543871783692
26,25.904460110563218,3,0,0.5,3,0.8610011121777238,-0.26589463725686074
27,28.163929615645003,3,0,0.5,3,0.9095860163370768,-0.2651068940758705
28,13.97826843654777,2,1,0.4,3,0.926532180263446,-0.1572966122856507
29,25.89692925154154,3,0,0.6666666666666666,3,0.8885740771637125,-0.5635074131190777
