world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-6.465995419820146,0,2,0.25,3,,,
2,-7.652445047696431,0,3,0.3018867924528302,3,,,
3,13.616601320902506,2,1,0.23076923076923078,3,,,
4,4.869552470843004,1,2,0.4523809523809524,3,,,
5,-5.093317735989886,0,2,0.4,3,,,
6,-5.9727616361776965,0,2,0.5,3,,,
7,3.7723487575848904,1,2,0.36363636363636365,3,0.9614866554737092,-0.16913125813007354,0.19982014894485473
8,2.87981363952161,1,1,0.2631578947368421,3,3.297000195682049,-0.41449518969282506,0.19370344705879688
9,3.4951762398084,1,2,0.25,3,3.2752818144284763,-0.47124678584245533,0.18753433112914747
10,7.234427725871423,1,0,0.35714285714285715,3,2.5594948298856615,-0.584158017784357,0.18168706260621548
11,5.854949461221697,1,1,,3,1.9443428275734187,-0.7037396174669266,0.17128156714141368
12,1.835178276896477,1,2,0.5,3,1.8633845544014223,-0.8021191312716558,0.16542989741533232
13,-6.657921563982956,0,2,0.16666666666666666,3,1.5450965422391891,-0.8474177849292756,0.15992800205945967
14,-8.377616253892578,0,3,0.0,3,1.408020850203254,-0.9011936772953381,0.15429963902993635
15,-8.501880052288373,0,3,0.16666666666666666,3,1.4573278948664665,-0.9551924930678474,0.15273560997512606
16,24.10577143033346,3,0,0.25,3,1.4669684084753196,-0.9503343883487914,0.15159942044152153
17,2.341463747421907,1,2,0.0,3,1.2968535584571597,-1.0005508713669828,0.14715088822029448
18,5.282352466583261,1,1,0.25,3,1.1108767127245665,-1.147485782057047,0.13974624417722226
19,-7.638827397425968,0,3,0.25,3,1.1792113968859548,-1.2782699958137844,0.13562634846438532
20,4.144326862096789,1,2,0.25,3,1.226479171859947,-1.2877126945690676,0.13363889113745905
21,15.76196174860001,2,1,0.16666666666666666,3,1.1575646275948537,-1.304976901725719,0.12942242308666832
22,24.067681462367386,3,0,0.15517241379310345,3,1.0563288128067707,-1.4233553409576416,0.12490469467794073
23,25.49470807472865,3,0,0.2916666666666667,3,1.131917404739753,-1.4749007989530978,0.12226975239489389
24,17.818622756004338,2,0,0.25,3,1.06811665058136,-1.6517389842867851,0.11840550262480974
25,4.380660095810893,1,2,0.0,3,0.9608511654443519,-1.7777660502943882,0.11471352656913358
26,15.6397808667024,2,1,0.08333333333333333,3,1.1144657396688693,-1.7935025430307157,0.11347487477994547
27,7.937392966151251,1,1,0.16666666666666666,3,1.1001031632721423,-1.8842126804590225,0.11007223203778267
28,12.87925260424614,2,1,0.16666666666666666,3,1.249887814745307,-2.0366106182336807,0.10690913326106966
29,25.089758139053984,3,0,,3,1.0401540985132784,-2.252704016705777,0.10586496490113279
30,24.479193966786067,3,0,0.3333333333333333,3,1.1485847116902816,-2.13268715836281,0.10467933846074481
31,3.3424164537588763,1,2,0.25,3,1.2891259524557326,-2.314458171526591,0.10388926871948773
32,17.140256811380397,2,0,0.1,3,1.3629979658126832,-2.4912955099344254,0.10115589573979378
33,4.227113818724951,1,2,0.5,3,0.8577167466282845,-2.6385957151651382,0.09853620640933514
34,24.972893175880117,3,0,0.3125,3,1.1852685935569531,-2.6909045631235298,0.09796779309258316
35,14.28462464729945,2,1,,3,1.239179627253459,-2.667614533351018,0.09744195525462811
36,14.347401975591978,2,1,0.23809523809523808,3,1.6276478776160408,-2.8282736329471363,0.09688688179149348
37,-7.263484934171042,0,3,0.2857142857142857,3,1.7096726298332214,-2.942725215639387,0.0963356936616557
38,26.006416733264917,3,0,0.25,3,1.956600544127551,-2.7361396767876367,0.09592277590524066
39,14.283071320056914,2,1,,3,1.5455956033297948,-3.1064111845833913,0.09551421446459633
40,2.521880169709524,1,2,0.0,3,1.7505556684021557,-2.895989559112339,0.09413100457792982
41,24.808823061784107,3,0,0.375,3,1.3263381554020777,-3.2022730112075806,0.09271496037642162
42,4.639269696474076,1,2,0.125,3,1.799964201119211,-3.0525008307562933,0.0923196164270242
43,3.2620220609505974,1,2,0.5,3,2.1997224783897398,-3.0487177848815916,0.09185874700546265
44,4.298236081600194,1,2,0.16666666666666666,3,2.054438756669269,-3.088838067124872,0.09087990607847185
45,25.48515072067579,3,0,,3,1.8536274026079875,-3.331525157137615,0.08971442536609929
46,3.1549481630325324,1,2,0.0,3,1.7669750956388621,-3.2899140211252065,0.08916141723210995
47,25.016285171508787,3,0,0.3333333333333333,3,1.9077464961088622,-3.3669411219083347,0.0887550854912171
48,14.09101434836785,2,1,,3,2.4551519104412622,-3.5675135748726983,0.08813842620168413
49,2.707548617521922,1,2,0.5,3,1.9234557151794434,-3.6477126677831015,0.08766200145085652
50,15.757023452917736,2,1,0.3125,3,2.5623669301470122,-3.766649454832077,0.08730097208172083
51,6.835887559652343,1,1,,3,2.25889139175415,-3.854784007072449,0.08514016013592482
52,13.969421344995498,2,1,0.16666666666666666,3,2.170777538243462,-4.072658412596759,0.08310296693268944
53,25.53935204466184,3,0,0.25,3,2.057915750145912,-4.202896916866303,0.08276499472558499
54,13.72253171046575,2,1,,3,2.3181318640708923,-4.1988984611299305,0.08242393740349346
55,15.528517833153407,2,1,0.1,3,2.242020749620029,-4.272666948182242,0.0820095855742693
56,26.414927260875704,3,0,,3,2.7143240875667995,-4.319923400878906,0.08137276818354924
57,26.268585023085283,3,0,0.125,3,2.2505810530412766,-4.591026155721574,0.07956826793295997
58,-6.525645446379978,0,3,0.375,3,2.1882106253975318,-4.773132926539371,0.07804685007584722
59,-7.8954029105106995,0,3,0.3684210526315789,3,2.3964586478692516,-4.925383479506881,0.07769442266888088
60,25.862051903804144,3,0,0.375,3,2.674913852111153,-4.723401318425718,0.07728904258945714
61,25.83898274501165,3,0,0.5,3,2.8943090697993403,-4.768978440243265,0.07691602830005728
62,25.557098682721456,3,0,0.4,3,2.8373570285345378,-4.973962884200247,0.07657421262640703
63,24.617832227349282,3,0,,3,2.532016611761517,-5.056342425169768,0.0760256950226095
64,3.2148097113768284,1,2,0.2857142857142857,3,2.3707533198775668,-5.034234491261569,0.07510877253882813
65,24.928349329233168,3,0,0.35714285714285715,3,2.215491853262249,-5.2463247148614185,0.07447982304974606
66,24.628620662291848,3,0,0.42857142857142855,3,2.5295766964554787,-5.2636586129665375,0.07422659965232015
67,26.857360225121184,3,0,0.42857142857142855,3,2.3592775550981364,-5.463357225060463,0.07376210981359084
68,2.3016015875339506,1,2,0.25,3,3.0769231766462326,-5.186932861804962,0.07335819955915213
69,25.841434411207832,3,0,0.14285714285714285,3,2.885369756005027,-5.868958386507901,0.07315136187455872
