seed,overall_goal_rate_pct,overall_collision_rate_pct,overall_colreg_rate_pct,last20_goal_rate_pct
1,57.05555555555555,35.77777777777777,30.62752418294166,68.33333333333334
2,37.277777777777764,60.777777777777764,34.976583038500266,91.66666666666666
3,81.83333333333333,17.888888888888886,25.610041225279293,85.0
