world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-26.195223057835662,0,2,0.2,3,,,
2,-30.83437721739946,0,1,0.5882352941176471,3,,,
3,-25.608145180875624,0,2,0.125,3,,,
4,-30.42501542087774,0,3,0.4090909090909091,3,2.5490363099019637,-0.06038651911711151,0.19661880718036132
5,-21.447907241145305,0,3,0.5142857142857142,3,2.899456995477279,-0.10251623783260584,0.19243487467368445
6,-34.776563924853285,0,2,0.3,3,3.348814361859113,0.020611232116352768,0.18590554930269718
7,-17.078367267406392,0,3,0.16666666666666666,3,1.9909867094113276,0.03098569129808591,0.17970012472226068
8,-27.356475402594658,0,3,0.4107142857142857,3,2.758487958260762,0.13054418213345031,0.17657976269081074
9,-18.86137019947444,0,3,0.13636363636363635,3,3.217569333190719,0.29335630708374083,0.1729989598194758
10,-22.692903664208036,0,2,0.4166666666666667,3,3.051665326654911,0.4404410310648382,0.16705497168004513
11,-8.84878570171262,1,1,,3,2.6889352279156444,0.637129315584898,0.1580183383822441
12,-19.261466590503762,0,2,0.5833333333333334,3,2.067720566019416,0.8282188838720321,0.14959122836589814
13,-2.3832203531039906,1,2,0.25,3,2.015690335471715,0.9618692211806774,0.1444069431828601
14,-29.352294369137184,0,2,0.24545454545454545,3,2.007002291530371,1.1399033485352994,0.13948083855211735
15,-29.760283389021385,0,3,0.28125,3,1.7502793429528967,1.414211478654076,0.13416432510404025
16,-24.366386195928936,1,2,0.29239766081871343,3,1.6023204882111814,1.8511181321409014,0.12947948318388727
17,-3.304352457897751,2,0,0.4473684210526316,3,1.585738007426262,2.0623155671358107,0.12315068434923887
18,-18.285168923057757,1,1,0.34146341463414637,3,1.2151720756292343,2.3633504086732864,0.11689294967800379
19,-9.065306535676402,1,1,0.4,3,1.4066542801260948,2.5471692830324173,0.1109835971146822
20,-8.757974596207719,1,1,0.2777777777777778,3,1.4521790354698896,2.6585741239786147,0.10531448919326067
21,-28.416879057136054,0,1,0.5,3,1.274044417142868,2.644332649111748,0.09990176819264888
22,-14.008046532109745,1,0,0.43333333333333335,3,1.248319866657257,2.7545053958892822,0.09479242391884327
23,-15.016013420683093,1,1,0.3125,3,1.219832558631897,2.7946138817071913,0.08997383818030358
24,0.5305488911459015,2,0,,3,1.174331035912037,2.8359061133861543,0.08536899004131555
25,22.03975968908341,3,0,0.4117647058823529,3,1.077223378491689,2.9221097144735864,0.08229413502905743
26,-9.686358778877981,1,1,1.0,3,1.2572678895294667,2.778253225684166,0.0793623373657465
27,22.89813704262278,3,0,0.16666666666666666,3,1.2566946672230233,2.7725517197353082,0.07662540510660265
28,17.535484908087316,3,0,,3,1.109757758917347,2.754163024886962,0.07474549300968647
29,18.102609576949448,3,0,0.0,3,1.2038266800087074,2.7520173058427613,0.07262637678148418
30,25.24312984242854,3,0,,3,1.0718491314405418,2.6620392296687667,0.07093578577041626
