world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-4.487163105408345,0,2,0.3333333333333333,3,,
2,-8.06715282837549,0,2,0.47619047619047616,3,,
3,3.6361101889610303,1,2,0.0,3,,
4,-9.449768188397085,0,3,0.2857142857142857,3,,
5,-4.4287528510888405,0,1,0.375,3,1.4901819759574921,0.07134923639545299
6,-11.12618972937266,0,3,0.5185185185185185,3,0.9195420987208385,0.013144480126225445
7,-10.974893763860058,0,3,0.375,3,0.6948622447064894,0.03411776525899768
8,-8.177711770931877,0,3,0.3076923076923077,3,0.593259996540534,0.06426319598297899
9,-9.525460901260374,0,3,0.8333333333333334,3,0.5930411991839474,0.11208569955684848
10,-9.625319210489591,0,3,0.27586206896551724,3,0.5480731759091904,0.12944547876972576
11,-8.410520245830211,0,3,0.8333333333333334,3,0.560752551699447,0.1856475992258205
12,3.0455546341339783,1,2,0.4788732394366197,3,0.43192941430431087,0.19608442274232704
13,-8.466739981969196,0,3,0.5230769230769231,3,0.4663797033479415,0.20414001871663404
14,-7.068444307645161,0,3,0.6,3,0.3977833539247513,0.20498540651585376
15,-7.614425013065336,0,3,0.625,3,0.5875386505698165,0.2566445944830775
16,26.67349739114444,3,0,0.42857142857142855,3,0.5802875603197002,0.26645986071477334
17,3.061333258946736,1,2,0.3,3,0.6777011777919072,0.17197549658326003
18,-8.598089904387791,0,3,0.75,3,0.585269055974025,0.28446845079843813
19,-9.399491724570582,0,3,0.3333333333333333,3,0.7187970181966715,0.20897474530291685
20,5.438841897447912,1,1,,3,0.5591746782884002,0.1669431200250983
21,3.883415510654461,1,2,,3,0.4368371542991768,0.08193462565541268
22,13.289809525012982,2,1,0.15,3,0.4254427183200331,0.05631127451710841
23,3.984729760487877,1,2,0.3333333333333333,3,0.5851575821157424,0.013598249924759711
24,14.291130077044173,2,1,0.3055555555555556,3,0.564379807378425,-0.023597785662258824
25,14.722214444677036,2,1,0.32608695652173914,3,0.81868328875111,-0.09807017768422763
26,25.904002264738086,3,0,0.2857142857142857,3,0.6104115034083286,-0.08791102043219975
27,14.664310720364254,2,1,0.0,3,0.8403141251925764,-0.28257425342287334
28,4.039324195186297,1,2,0.25,3,0.9351546529092287,-0.029986926168203355
29,25.166879771153134,3,0,0.3333333333333333,3,1.2231267423314207,-0.3329728073714411
30,-8.12690778195858,0,3,0.4375,3,0.9438947401940823,-0.286834088464578
31,13.915962152083715,2,1,0.4,3,0.9519656049577814,-0.3232302963733673
32,14.063981818358101,2,1,0.4,3,1.183146320283413,-0.39427987734476727
33,14.840924803614625,2,1,0.0,3,0.9477536048346419,-0.38295712183800434
34,4.356082493066787,1,2,0.5454545454545454,3,0.7614990220620081,-0.41571871501704055
35,26.4861645201842,3,0,,3,1.1730465700751858,-0.6666294053196907
36,3.062531362771988,1,2,0.34285714285714286,3,0.9917789871493975,-0.4200391131970618
37,14.531566798090935,2,1,0.0,3,0.6550614696282607,-0.5466589058438936
38,3.6427064629395804,1,2,0.2857142857142857,3,0.8992751613259315,-0.5173357158899308
39,15.055255101323128,2,1,0.3409090909090909,3,1.3322579915876742,-0.4107116436851876
40,24.81644030153751,3,0,0.4,3,1.007371906723295,-0.5043373874255589
41,14.772349698146185,2,1,0.4,3,1.5347497590950556,-0.6974835161651883
42,13.63790779193243,2,1,,3,1.1934227046927786,-0.7202476635575294
43,4.395136563777924,1,2,0.34615384615384615,3,0.8469168222867526,-0.9380411122526441
44,24.963670308391254,3,0,0.25,3,1.5510698636372884,-0.8126460143498012
45,4.949361378351848,1,2,0.3,3,1.3455508723855019,-0.9261898696422577
46,-6.893388398289679,0,3,0.25,3,1.2096494734287262,-0.8281840857337502
47,14.803885038097699,2,1,,3,1.5475593159596126,-0.7938811232646307
48,14.60856240193049,2,1,,3,1.4121151189009349,-1.1804312552724565
49,-7.602471430897713,0,3,0.3,3,1.2020169142633677,-0.8645533132366836
50,27.742795998255414,3,0,0.5,3,1.2507412710360117,-1.2504702934197016
51,25.883640774885816,3,0,0.3333333333333333,3,1.1404137743843927,-0.9925191568003761
52,14.656995042165121,2,1,0.34615384615384615,3,1.0408719026524087,-0.9977532178163528
53,2.363277608156204,1,2,0.5,3,1.36246969550848,-1.2068113088607788
54,25.931928321520488,3,0,,3,1.1997640476777003,-1.1324043224255245
55,4.578449800809225,1,2,0.21428571428571427,3,0.9892974138259888,-1.1696222424507141
56,26.00574270002544,3,0,0.4,3,1.5682966709136963,-1.3817672388894218
57,24.04017608185609,3,0,0.5,3,1.3876072764396667,-1.1326405555009842
58,4.528127320011457,1,2,0.35,3,1.27398393704341,-1.4752144472939628
59,14.773124825755756,2,1,0.3333333333333333,3,1.1986609943535016,-1.3115792274475098
60,15.765063845813279,2,1,,3,1.3680743385147263,-1.5603489227916882
61,26.243057803908982,3,0,0.35714285714285715,3,1.31169908611398,-1.3480750454796686
62,-7.523010143637656,0,3,,3,1.484497029047746,-1.6333356584821428
63,25.98404411574205,3,0,,3,1.2106402294758039,-1.412128668082388
64,25.3062202835083,3,0,0.2857142857142857,3,1.1580673837661744,-1.4194692877622752
65,25.53198484857877,3,0,0.3,3,1.7690850297609966,-1.4795640451567513
66,16.559119260311125,2,1,0.5,3,1.1033944338560104,-1.7784460663795472
