world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
1,-22.562291993883225,0,2,0.0,3
2,-19.263252334591613,0,3,0.5,3
3,-31.26491078701608,0,3,,3
4,-7.713159144241704,1,2,0.375,3
5,-26.155592861006625,1,2,0.3787878787878788,3
6,-10.58862202225847,1,2,0.4,3
7,-7.891364903388456,1,2,0.30357142857142855,3
8,-7.802271358637448,2,1,0.35714285714285715,3
9,-30.976974737938004,0,2,0.38461538461538464,3
10,4.7394625882468615,2,1,0.41379310344827586,3
11,-21.28804322575306,1,2,0.35714285714285715,3
12,6.500564119205634,2,1,,3
13,-11.853218026993865,1,1,0.3333333333333333,3
14,-31.11734418977277,0,3,0.5,3
15,-2.7436617745801812,2,1,0.2631578947368421,3
16,-19.354021995230465,1,1,0.3611111111111111,3
17,-11.15293815569916,1,2,0.38636363636363635,3
18,4.244490889187301,2,1,0.4,3
19,-19.240652295975064,0,3,0.375,3
20,1.506888784593304,2,1,,3
21,-4.9429547445679205,1,2,0.1,3
22,5.7706344332249415,2,1,,3
23,-3.6951644336338574,1,2,0.2,3
24,-22.011154284972648,0,3,0.35,3
25,-6.386620427257232,1,2,0.45454545454545453,3
26,-4.775449200292471,1,2,0.4,3
27,24.46527526716027,3,0,,3
28,-6.623647625465463,1,2,0.36,3
29,-20.83028933421161,0,3,0.3125,3
30,-5.711285788902665,1,2,0.1,3
31,7.689098716851362,2,1,,3
32,9.215045907470074,2,1,0.23529411764705882,3
33,3.8732475878979606,2,1,0.4166666666666667,3
34,-19.957790877719564,0,3,0.2222222222222222,3
35,-5.767326539624176,1,2,0.0,3
36,-10.334952771566991,1,2,0.275,3
37,7.197475737095424,2,1,,3
38,16.1210255275038,3,0,0.2777777777777778,3
39,23.893233490455334,3,0,0.375,3
40,-11.578128526286186,1,2,0.2,3
41,-9.70474601382034,1,2,0.25,3
42,-19.50386040410834,0,3,0.125,3
43,-5.679407458672351,1,2,0.0,3
44,-18.987163941736345,0,3,0.5,3
45,-5.508809232035207,1,2,0.25,3
46,3.950977541938952,2,1,0.2857142857142857,3
47,-21.897259279430802,0,3,0.5,3
48,-6.808530864344355,1,2,0.0,3
49,-20.063417902445185,0,3,0.5,3
50,-4.983925687288891,1,2,0.25,3
51,-5.341180880726217,1,2,0.21428571428571427,3
52,-4.718847771622635,1,2,0.2777777777777778,3
53,-6.933197734775401,1,2,1.0,3
54,-6.615298252775406,1,2,0.2,3
55,-19.04612212360344,0,3,0.25,3
56,7.786025783045619,2,1,0.25,3
57,23.55831236498281,3,0,,3
58,-6.92902146671517,1,2,0.25,3
59,25.054000150938318,3,0,,3
60,-20.189271505058404,0,3,0.0,3
61,-14.110989652504324,1,2,0.17857142857142858,3
62,-3.7279765321242415,1,2,0.0,3
63,-21.87420121319015,0,3,0.75,3
64,-19.17697855458187,0,3,0.375,3
65,-3.711867924638453,1,2,0.75,3
66,-22.304382858409458,0,3,0.32142857142857145,3
67,-13.165841463085556,1,2,1.0,3
68,-4.022793214326938,1,2,0.75,3
69,-7.548023835615527,1,2,0.2777777777777778,3
70,-4.054931702256732,1,2,0.0,3
71,-18.379068865124513,0,3,0.75,3
72,24.201459643551363,3,0,0.39285714285714285,3
73,-25.203772618620658,0,3,,3
74,-26.29766835995443,0,3,0.5,3
75,-5.396412452209983,1,2,0.0,3
76,-17.898910346743985,0,3,0.4166666666666667,3
77,-4.629514703600278,1,2,0.3,3
78,9.109461952764832,2,1,0.3,3
79,-5.280914105889303,1,2,0.125,3
80,-8.373375908436595,1,2,,3
81,25.15609953802012,3,0,0.38095238095238093,3
82,-5.274882277662044,1,2,1.0,3
83,-21.67419251793021,0,3,0.25,3
84,8.601382919335657,2,1,0.2777777777777778,3
85,-21.21891699859302,0,3,0.5172413793103449,3
86,-6.4794005127761425,1,2,0.125,3
87,-24.342804731542827,0,3,0.25,3
88,-3.9832211737163568,1,2,0.16666666666666666,3
89,6.860537379062023,2,1,0.25,3
90,-7.816879013189898,1,2,0.5,3
91,-17.855513095120298,0,3,0.0,3
92,4.68494635009063,2,1,0.5,3
93,25.13931747084032,3,0,0.35714285714285715,3
94,-4.303203646032888,1,2,0.4,3
95,-3.9028697087104924,1,2,,3
96,-4.674477778391501,1,2,0.25,3
97,23.371073019617636,3,0,0.3888888888888889,3
98,24.126588272363687,3,0,0.11764705882352941,3
99,-4.465998945734107,1,2,0.0,3
100,-18.736983017158582,0,3,0.3333333333333333,3
101,-4.38095274599652,1,2,0.5,3
102,-18.501180625853678,0,3,0.375,3
103,-18.81814327575108,0,3,0.5,3
104,23.37052853101901,3,0,0.23809523809523808,3
105,22.36127682184815,3,0,0.34375,3
106,-3.6924465672538616,1,2,0.5,3
107,24.702767445863632,3,0,0.4090909090909091,3
108,-4.619671919532657,1,2,0.16666666666666666,3
109,-22.485914422988497,0,3,0.5,3
