seed,overall_goal_rate_pct,overall_collision_rate_pct,overall_colreg_rate_pct,last20_goal_rate_pct
1,92.88888888888889,4.277777777777777,39.77855937438468,100.0
2,93.72222222222221,5.666666666666667,51.92912123313597,100.0
3,95.5,3.944444444444444,26.48436687974312,100.0
