world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
1,-25.492747966895447,1,2,0.0641025641025641,3
2,-20.52747511806724,0,3,0.0,3
3,-27.31246413121242,0,3,0.125,3
4,-10.127835300452146,1,2,0.0,3
5,-25.529969012284344,0,3,0.0,3
6,-37.46159816346607,0,3,0.15384615384615385,3
7,-26.6353259325307,0,3,0.0,3
8,-23.128756132983217,0,3,0.11764705882352941,3
9,5.539990307505607,2,1,0.1875,3
10,-25.903473592035212,0,3,0.4444444444444444,3
11,-21.06338656459391,0,3,0.3333333333333333,3
12,-35.352325075519836,0,3,0.07142857142857142,3
13,-20.006328300937895,0,3,0.375,3
14,-32.09980533957478,0,3,,3
15,-33.9386703702202,0,3,0.0625,3
16,-21.251664488631867,0,3,0.0,3
17,-8.508312270172045,1,2,0.25,3
18,-30.71932504793301,0,3,0.06666666666666667,3
19,-32.841670081140414,0,3,0.08737864077669903,3
20,-32.246795681758506,0,3,0.0625,3
21,-18.750341804508164,0,3,0.0,3
22,-21.305732458844318,0,3,0.16666666666666666,3
23,-6.485255439389861,1,2,0.0,3
24,-22.611688092724165,0,3,0.1,3
25,-38.632709119374034,0,3,0.08490566037735849,3
26,-14.36510061137976,1,2,0.03571428571428571,3
27,-21.803848107266656,0,3,0.0,3
28,-16.035513672122196,1,2,0.08333333333333333,3
29,-21.237455432600797,0,3,0.0,3
30,-25.78729084090499,0,3,0.16666666666666666,3
31,-30.111939663028735,0,3,0.0,3
32,-20.338053682271113,0,3,0.0,3
33,-18.866974993811713,1,2,0.15,3
34,-22.7059251010335,0,3,0.16666666666666666,3
35,-33.20954370709572,0,2,0.041666666666666664,3
36,-25.088125222128152,0,3,0.045454545454545456,3
37,-21.77503444282254,0,3,0.0,3
38,-9.417717271448243,1,2,,3
39,-14.021592767398834,1,2,0.1794871794871795,3
40,-22.477304389719503,0,3,,3
41,-33.63534481384613,0,3,0.10714285714285714,3
42,-10.680803398349964,1,2,0.2391304347826087,3
43,1.3095276252016947,2,1,0.15,3
44,-7.662670495560811,1,2,0.5,3
45,-7.3083249026850865,1,2,0.3333333333333333,3
46,-19.44990688398912,0,3,0.125,3
47,-24.133601069582138,0,3,0.5,3
48,-44.4166353582466,0,3,0.09523809523809523,3
49,-19.386172367628927,0,3,0.25,3
50,-23.194043570568045,1,2,0.22580645161290322,3
51,-21.101344118778858,0,3,0.3333333333333333,3
52,-8.535968260255324,1,2,0.08333333333333333,3
53,-17.49711316328006,1,1,0.425,3
54,-0.4695437745220931,2,0,0.13333333333333333,3
55,-22.31425800333677,0,3,0.11764705882352941,3
56,-10.954692169345963,1,2,0.20588235294117646,3
57,-4.478429303769519,1,2,0.625,3
58,-8.984663721924191,1,2,0.14285714285714285,3
59,-19.319579490828037,0,3,0.5,3
60,-26.524791393362317,0,2,0.1,3
61,-8.341253919582256,1,2,0.25,3
62,-23.156289186480365,0,3,0.07142857142857142,3
63,-3.591676312658399,1,2,0.25,3
64,-9.612394491938813,1,2,0.5,3
65,-22.150913594636837,1,2,0.0,3
66,-5.945286695412965,2,0,,3
67,-4.680619545696209,1,2,0.05,3
68,-0.8665874947524786,2,1,0.375,3
69,-29.22416218397922,0,3,0.125,3
70,-21.004667590155833,0,3,0.25,3
71,-28.844175627468335,0,3,0.16666666666666666,3
72,-32.836241820972695,0,1,0.2727272727272727,3
73,-21.09668175570782,0,3,0.0,3
74,4.524343111277947,2,1,0.2,3
75,-8.875275183583051,1,2,,3
76,-0.06231373075509813,2,1,0.5,3
77,-6.098664966289642,1,2,0.16666666666666666,3
78,3.989111799112532,2,1,0.5625,3
79,-5.042908239238066,1,2,0.21052631578947367,3
80,-20.080184460050337,0,3,0.25,3
81,-6.993779388658282,1,2,0.42,3
82,-24.26414717272968,0,3,0.1,3
83,-18.65502218261384,0,3,0.25,3
84,-4.453924002805928,1,2,0.125,3
85,-23.07909663974674,1,2,0.4,3
86,8.602275482913148,2,1,0.34782608695652173,3
87,22.64272844052069,3,0,,3
88,-20.0085593583476,0,3,0.2608695652173913,3
89,23.841240750265953,3,0,0.5,3
90,8.867332589884095,2,1,0.34615384615384615,3
91,-19.946659377338815,0,3,0.25,3
92,-8.08878647105614,1,2,0.42,3
93,-7.45789640984147,1,2,0.3103448275862069,3
94,14.199250757529185,3,0,0.06329113924050633,3
95,-9.378782592952273,1,2,0.25,3
96,-5.426103405751121,1,2,0.2727272727272727,3
97,-8.384146920576603,1,2,0.13043478260869565,3
98,-4.841063299549403,1,2,0.3333333333333333,3
99,-6.238112292205272,1,2,0.2,3
100,5.346322704055822,2,1,0.42857142857142855,3
101,8.911080345588081,2,1,0.0,3
102,-23.620046988260174,0,3,0.14102564102564102,3
103,-6.217471949613073,2,1,,3
104,-8.82283061069984,1,2,0.2,3
105,-1.9313616726638791,2,1,0.12987012987012986,3
106,5.148138066442055,2,1,,3
107,1.0503768924391714,2,1,0.6875,3
108,-6.779450034494077,1,2,0.0,3
109,16.688266101473356,3,0,0.0,3
110,15.26576618556921,3,0,0.0,3
111,-14.322959853926536,1,1,0.25,3
112,-10.390517401031339,1,2,0.375,3
113,-22.155759983051027,0,3,0.4117647058823529,3
114,-29.373079292482874,0,3,0.0,3
115,-23.262197135582863,0,3,0.14285714285714285,3
116,-21.064351787627654,1,1,0.15,3
117,-14.383176189815186,1,2,0.16666666666666666,3
118,-25.334453691792685,0,3,0.18421052631578946,3
119,5.016311182365001,2,0,,3
120,24.017246274154484,3,0,,3
121,-5.883579642140386,2,1,0.5,3
122,-0.28137196470922987,2,1,,3
123,-6.891433459658683,1,2,0.6,3
124,-15.081757979078338,1,2,0.1111111111111111,3
125,-5.308243558434725,2,1,0.20588235294117646,3
126,-5.35706377989202,2,0,,3
127,-6.327394777834344,2,0,0.16326530612244897,3
128,-34.25389305394575,0,3,0.029411764705882353,3
129,-7.38196798975125,2,1,0.0,3
130,-0.29890893095983034,2,1,0.0,3
131,-12.164551393253129,1,2,0.0,3
132,-10.456964736475562,1,2,0.0,3
133,3.1348006629232326,2,1,0.15625,3
134,-5.418139408243076,1,2,0.5714285714285714,3
135,-3.079965851642432,1,2,,3
136,-20.28246984816272,1,2,0.25,3
137,7.454020623766199,2,1,0.2,3
138,-28.087999944459927,1,2,0.3333333333333333,3
139,-8.594032524632262,1,2,,3
140,-9.252580569367762,1,2,0.25,3
141,-13.176371955774462,1,1,,3
142,21.680487795817083,3,0,0.23076923076923078,3
143,-20.695809446694593,1,2,0.5,3
144,4.728211745671348,2,0,0.5,3
145,1.9535453118759716,2,0,,3
146,-20.96196557794613,1,2,0.3132530120481928,3
147,-20.444499163496776,1,2,0.34523809523809523,3
148,-9.561514518055056,1,1,,3
149,-10.618763803469209,1,2,0.3275862068965517,3
150,-16.71582358074355,1,1,0.325,3
151,-7.4615595915712545,1,2,0.2916666666666667,3
152,14.310547141282214,3,0,,3
153,-7.864221472357005,1,2,0.55,3
154,-45.53649554003778,0,2,0.6228070175438597,3
155,-22.156840850820384,1,1,0.22727272727272727,3
156,-30.179592220023256,0,2,0.20689655172413793,3
157,-31.195093977796102,0,2,0.5625,3
158,-22.546269600659972,0,3,0.2222222222222222,3
159,-22.722208370286825,0,2,0.0,3
160,-11.032908507131964,1,2,0.3333333333333333,3
161,-26.66995095688094,0,2,0.45454545454545453,3
162,-31.60638515533286,0,2,0.4166666666666667,3
163,-33.663471154664656,0,2,0.4230769230769231,3
164,-49.21848329190641,0,0,0.5526315789473685,3
165,-13.429531902815853,1,1,,3
166,-13.898830121113098,1,0,0.36,3
167,-36.953092441335606,0,2,0.5,3
168,-3.9818382045335086,2,1,,3
169,-22.136367655959916,1,0,,3
170,-38.63138773891952,0,3,0.14,3
171,-29.073454362819465,0,2,0.75,3
172,-12.879245106449856,1,2,0.4189189189189189,3
173,-26.249237077182645,0,2,,3
174,-58.20782162022466,0,2,0.35454545454545455,3
175,-30.016277931533054,0,2,0.3225806451612903,3
176,-18.33148478561788,1,1,0.13636363636363635,3
177,-26.005562327199225,0,3,0.25,3
178,-33.91943233569417,0,3,0.38372093023255816,3
179,-17.47686049557846,1,1,0.5119047619047619,3
180,-22.927580423756613,1,2,0.35,3
181,-15.962008660256162,1,1,0.25,3
182,-24.566436628955884,0,1,,3
183,-21.189910130029276,1,1,,3
184,-31.292469480885146,0,3,0.17857142857142858,3
185,-17.390982842202096,1,2,0.4,3
186,-7.212606418950408,1,2,0.4642857142857143,3
187,-27.370535579801466,0,2,0.3333333333333333,3
188,-26.278067839864992,1,2,0.4891304347826087,3
189,-22.636622269198355,0,3,0.36363636363636365,3
190,-7.296577130430798,1,2,0.45,3
191,-39.017882408507916,0,3,0.25396825396825395,3
192,-17.850673133553737,1,2,0.48360655737704916,3
193,-5.26251084812214,2,0,0.4,3
194,-8.354672089365524,1,2,0.25,3
195,-21.480252743775917,1,1,0.3225806451612903,3
196,-28.847862687333134,0,3,0.5294117647058824,3
197,-30.45017912294165,0,2,0.25,3
198,-31.415814579226446,0,2,0.41,3
199,-27.675261572700947,0,3,0.35,3
200,-3.764873721641777,2,0,0.2426470588235294,3
201,-12.644614555798976,1,2,0.42857142857142855,3
202,-9.752297954482232,1,2,0.32142857142857145,3
203,-16.605977272855405,1,2,,3
204,-26.92224286298706,0,3,0.5454545454545454,3
205,-10.368705812756485,1,2,0.21052631578947367,3
206,-1.0728107094299517,2,0,,3
207,-10.844906997200738,1,2,0.48148148148148145,3
208,-23.829598370922255,0,3,0.125,3
209,-28.757112671256873,0,2,0.45454545454545453,3
210,-19.47906900952773,1,1,,3
211,-5.559201032790121,1,2,0.75,3
212,-38.67236623064242,0,3,0.40625,3
213,13.334003881401872,3,0,,3
214,-16.801267146455434,1,2,0.35,3
215,-7.556125409106926,1,2,0.2,3
216,-8.267287358124173,1,2,0.35714285714285715,3
217,13.612872312213014,3,0,0.3010752688172043,3
218,-9.522816888846092,1,2,0.5121951219512195,3
219,-7.8138662861594,1,2,0.3194444444444444,3
220,-0.13054239505839385,2,1,0.3333333333333333,3
221,-5.08759017877007,2,1,0.38461538461538464,3
222,-15.129235331087818,1,2,0.5,3
223,-18.97701733604045,0,2,0.36923076923076925,3
224,22.222707766768906,3,0,,3
225,-21.669727695103035,0,3,0.3,3
226,-23.864126071879127,0,2,0.3611111111111111,3
227,-9.348432679414872,1,2,0.24074074074074073,3
228,-19.286463890713275,1,2,0.40625,3
229,-1.90265855972991,2,1,,3
230,-3.294286056380168,2,0,0.21621621621621623,3
231,-30.120118285368633,0,3,0.34285714285714286,3
232,-26.2645127735114,0,2,0.3,3
233,-23.26387979926091,0,3,0.18181818181818182,3
234,-11.409819294619636,1,2,0.3829787234042553,3
235,-22.690036214455432,0,3,0.2916666666666667,3
