world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
47,-18.088961346602133,0,3,0.5,3
48,6.673532955687744,2,1,,3
49,-24.67665347547064,0,3,0.5,3
50,-3.1691760856545343,1,2,0.5,3
51,-21.509892742625226,0,3,0.3076923076923077,3
52,-5.310123952340624,1,2,0.125,3
53,-30.340039735326204,0,3,0.25,3
54,-21.131512953780625,0,3,0.0,3
55,-4.8759645296142144,1,2,0.625,3
56,-24.405346851390025,0,3,0.0,3
57,-19.927453993226347,0,3,0.25,3
58,-7.091443167059051,1,2,,3
59,8.416767313098758,2,1,0.35,3
60,3.004169257325998,2,1,0.21428571428571427,3
61,-17.94187169863032,0,3,0.09090909090909091,3
62,-5.594169723841181,1,2,0.2857142857142857,3
63,-6.415165164848902,1,2,0.0,3
64,-20.919989778510676,0,3,0.5,3
65,-23.746927411355404,0,3,0.32142857142857145,3
66,-19.344603638318485,0,3,0.25,3
67,-5.753048714775606,1,2,,3
68,-7.12363299950954,1,2,0.0,3
69,8.588858406478005,2,1,0.25,3
70,-13.828099483601406,1,2,0.20588235294117646,3
71,7.594189509310184,2,1,0.0,3
72,-29.490640783333543,0,2,0.22857142857142856,3
73,-18.986843744243064,0,3,0.0,3
74,-18.63556943483211,0,3,0.25,3
75,-22.68046029455013,0,3,0.1,3
76,-4.739388394291731,1,2,0.06666666666666667,3
77,-26.081858661528,0,3,0.15,3
78,-4.831722052538049,1,2,0.125,3
79,7.374827624892842,2,1,0.5714285714285714,3
80,-18.422764868085288,0,3,0.25,3
81,-18.369653378957867,0,3,0.3888888888888889,3
82,-3.6964974127619903,1,2,0.08333333333333333,3
83,-7.346034033594987,1,2,0.0,3
84,-18.66792566552896,0,3,0.5,3
85,-5.46692464206913,1,2,0.4,3
86,-9.307931744560241,1,2,0.09090909090909091,3
87,6.952065303359937,2,1,0.22727272727272727,3
88,1.1329018301796492,2,1,,3
89,-22.235802467478347,0,3,,3
90,-11.583000585766259,1,2,,3
91,-3.847586470847991,1,2,0.5,3
92,7.748857235370136,2,1,0.21428571428571427,3
93,-24.811405757034766,0,3,0.6111111111111112,3
94,-9.341000036185706,1,2,,3
95,6.345351721088092,2,1,0.17142857142857143,3
96,-18.3250497359344,0,3,0.1,3
97,-19.388601000018877,0,3,0.25,3
98,-17.088058815734684,0,3,0.25,3
99,-3.3739992200554774,1,2,0.5,3
100,-8.260379876943386,1,2,,3
101,-3.361745791142661,1,2,,3
102,-19.1136068451336,0,3,0.23333333333333334,3
103,-5.0944301968687915,1,2,0.07142857142857142,3
104,-24.120663951673958,0,3,0.3333333333333333,3
105,6.736393357562405,2,1,0.0,3
106,-21.736303407368876,0,3,1.0,3
107,4.665996538270991,2,1,0.125,3
