seed,overall_goal_rate_pct,overall_collision_rate_pct,overall_colreg_rate_pct,last20_goal_rate_pct
1,94.16666666666667,5.166666666666667,40.51947884604087,100.0
2,95.0,3.999999999999999,41.884281618221245,100.0
3,90.33333333333333,8.999999999999998,46.87009097282216,100.0
