world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
233,29.59141193541944,3,0,0.125,3,0.02860459837723862,-22.404703429251008,0.021005428085724514
234,29.743908501042096,3,0,0.16666666666666666,3,0.029397647206981976,-22.403544050274473,0.02081150979255185
235,29.600236699586997,3,0,0.3333333333333333,3,0.028016838741799197,-22.42940877278646,0.0206287981942296
236,29.60961773161846,3,0,0.25,3,0.027512059877476385,-22.45068617789976,0.02045616952161635
237,29.56226166896973,3,0,0.0,3,0.026759012054432842,-22.460334553438074,0.02026522493756869
238,29.641193736060995,3,0,0.16666666666666666,3,0.02659320371115909,-22.47454003726735,0.02005325986401123
239,29.60027269780437,3,0,0.5,3,0.02441115095280111,-22.410003185272217,0.019858109299093485
240,29.559348572537772,3,0,0.125,3,0.023546333599369973,-22.448496222496033,0.01966648071538657
241,29.502624170482623,3,0,0.16666666666666666,3,0.0230421478045173,-22.445728957653046,0.019491005165036768
242,29.782131227318,3,0,0.16666666666666666,3,0.02523845835821703,-22.459439754486084,0.019324595748912543
243,29.625502500682853,3,0,0.16666666666666666,3,0.02293449913850054,-22.465612471103668,0.019142668694257736
244,29.747366957607863,3,0,0.16666666666666666,3,0.02424053442390526,-22.467761264127844,0.018950582701055443
245,29.581009626552895,3,0,0.16666666666666666,3,0.022438417305238545,-22.45727950334549,0.018762363877613097
246,29.725189987941324,3,0,0.16666666666666666,3,0.022124020273194593,-22.473519549650305,0.018587017541422564
247,29.625228602951818,3,0,0.35,3,0.019886673145899265,-22.485502243041992,0.01840882787876057
248,6.244537872947714,1,2,0.1875,3,0.02347157129810916,-22.49047745598687,0.018263697106805112
249,29.691842726847852,3,0,0.0,3,0.2545681627647531,-22.477591483823716,0.018136733662216895
250,17.050375418496504,2,1,0.2413793103448276,3,0.23609933713751455,-22.436461971652122,0.017978128826906605
251,29.661034948595525,3,0,0.375,3,0.0307367310160771,-22.46918660402298,0.017841037770267576
252,29.67261735788509,3,0,0.16666666666666666,3,0.3221675192937255,-22.503144963582358,0.017723988803724448
253,29.568782574239822,3,0,0.0,3,0.458992867863604,-22.438475336347306,0.01762437680736184
254,6.726411293437704,1,2,0.3076923076923077,3,0.04095361060039564,-22.459331425753508,0.017569175413386387
255,29.788491493501724,3,0,0.5,3,0.7855869644591885,-22.416730573100427,0.017483041171104677
256,29.686950341089226,3,0,0.5,3,0.6541073296604485,-22.415722090622474,0.01742807043523624
257,6.8009447320485,1,2,0.35,3,0.06768494616780016,-22.478076193067764,0.017373715423875384
258,29.619930599619426,3,0,0.4,3,0.4705154943759694,-22.432430614124645,0.017289750842433987
259,29.686726378636617,3,0,0.2777777777777778,3,0.9219161843460414,-22.467336162444084,0.017152465339149197
260,29.50751891240922,3,0,0.5,3,0.6400012272642925,-22.401375234127045,0.017051665752660483
261,29.553842549124273,3,0,0.25,3,0.6706385522359802,-22.436952529415006,0.0169080393689294
262,29.7182566576154,3,0,0.16666666666666666,3,0.7179931091765562,-22.454616101582847,0.016811280759672323
263,29.593193089267952,3,0,0.16666666666666666,3,0.25498543788903744,-22.447952336278455,0.016741866117407536
264,29.46112795478783,3,0,0.0,3,0.3435767740593292,-22.44459617137909,0.016641917172819376
265,29.715911645756425,3,0,0.3,3,0.40778499783883837,-22.446613443308863,0.01653472070807013
266,29.715388996106373,3,0,0.35714285714285715,3,0.8838196098804474,-22.439745903015137,0.016469643140832584
267,29.733799421005344,3,0,0.25,3,0.25076998866580685,-22.44342041015625,0.016435234582629698
268,29.67194813772868,3,0,0.0,3,0.587649014298663,-22.47677404230291,0.016341125761920757
269,29.667507780023268,3,0,0.16666666666666666,3,0.9320139855146408,-22.470713170369468,0.016209112852811812
270,29.596990517291676,3,0,0.5,3,0.07993961577968937,-22.461871351514542,0.01615992288238236
271,29.746133866610993,3,0,0.25,3,0.9787750411778688,-22.408143043518066,0.016141644616921743
272,29.7312408981315,3,0,0.25,3,0.3263117999866091,-22.446518865124933,0.016125886540474563
273,29.655920291955933,3,0,0.16666666666666666,3,0.8562486043998173,-22.410837718418666,0.016092530385191952
274,29.663776893032093,3,0,0.25,3,0.48747215121984483,-22.424554506937664,0.016072404260436695
275,29.415555261402716,3,0,0.25,3,0.49543054290115834,-22.4541654586792,0.016003030786911645
276,29.795316832104664,3,0,0.375,3,0.31335358790332274,-22.460038277410693,0.0158812076814713
277,29.606945069937563,3,0,0.0,3,0.5545466425678423,-22.459877137214907,0.015766648876090205
278,29.673953339802157,3,0,0.5,3,0.5515294781071134,-22.449005722999573,0.015648358152247965
279,29.83333973767726,3,0,0.25,3,0.15659331021209558,-22.433965301513673,0.015564248555650313
280,29.6484047815956,3,0,0.3333333333333333,3,0.37148839676131806,-22.482369295756023,0.015518647556503614
281,29.658045722903875,3,0,0.25,3,0.38504314634563597,-22.484338234210835,0.015458086698219693
282,29.63995616421327,3,0,0.0,3,0.25716582462191584,-22.49799016316732,0.015418357060601314
283,29.606550802931505,3,0,0.0,3,0.39188806631136686,-22.42292082309723,0.01534668036038056
284,29.583214100344023,3,0,0.25,3,0.8929718897467659,-22.37537943932318,0.015234300746552406
