world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-28.782123056123783,0,2,0.5,3,,,
2,-23.099355923067993,0,3,0.2641509433962264,3,,,
3,8.977821972985858,2,1,0.15384615384615385,3,,,
4,-13.76894173376447,1,2,0.38095238095238093,3,,,
5,-29.29066991467862,0,2,0.5,3,,,
6,-28.54674817433896,0,2,0.5,3,,,
7,-5.050689757443066,1,2,0.2727272727272727,3,3.3943642407655714,0.07497853860259056,0.19982014894485473
8,-16.984203171310266,1,1,0.21052631578947367,3,7.234380746111274,0.07909237171988934,0.19370192036032677
9,-13.543910120375633,1,1,0.5,3,5.630829188898206,0.16177156358025968,0.1824670334160328
10,-35.34075150937345,0,2,,3,4.09574906155467,0.3990870254579931,0.17217904888093472
11,-21.678714244349894,1,1,0.23076923076923078,3,2.8354074106365443,0.5683652304112912,0.16270168513059616
12,-19.19719240425493,1,1,0.2916666666666667,3,2.501723448857665,0.7512149323523044,0.15393799640238284
13,-22.60121196146758,1,2,0.19047619047619047,3,2.4219822590167706,0.8881145112789595,0.14716605853575926
14,-14.335172830646746,1,1,0.125,3,2.118874697908759,0.9953565104305744,0.14078437954187392
15,-29.54874337140234,0,2,0.2777777777777778,3,1.8191291236132383,1.0585691522061824,0.13347695901989937
16,2.4245302852483044,2,1,,3,1.711957875745637,1.0476498995508468,0.12883069195917674
17,-0.6481470875949521,2,1,0.6774193548387096,3,1.6780883891460223,0.9754768464809809,0.12642363229623207
18,-37.05044313458867,0,2,0.0,3,1.888024071007967,1.0599042209982872,0.12211451705545187
19,5.595666598291902,2,0,0.0,3,1.7077024193108081,1.0442596429213882,0.11624045889824629
20,-5.421144351359878,1,2,0.0,3,1.947300128398403,1.0134255804361836,0.11257449561549772
21,1.3602961102725526,2,1,0.5714285714285714,3,1.9569025223255156,1.0017776589393617,0.11007084077596664
22,13.485935228097468,3,0,0.19318181818181818,3,1.8970216247770522,1.0049182939387502,0.10761769068619562
23,21.05881625046759,3,0,0.17647058823529413,3,1.685115780009598,0.9290055512893395,0.10605420966128834
24,10.144961142928137,2,1,,3,2.1561122113658535,0.8272856273237736,0.10490523951668893
25,23.14581912314284,3,0,0.07142857142857142,3,2.554414094948187,0.8550281837219145,0.10401780140109179
26,-4.767829767804337,1,2,0.125,3,1.8389889662024341,0.7725359808795059,0.10255926045813138
27,-17.946484360688732,0,3,0.3125,3,2.811346129367226,0.6134569527287232,0.10135616597376372
28,8.40603197404595,2,1,0.2,3,2.496920978029569,0.6749528538849618,0.10089887471662627
29,23.86387048572749,3,0,,3,2.408564808576003,0.6906630419518637,0.10040216147899628
30,-7.021650453264944,1,1,0.16666666666666666,3,2.8118389423191545,0.6288768888823688,0.09787122707813978
31,-5.83049974661484,1,2,0.21739130434782608,3,2.3157544994354247,0.5886318635940552,0.0954118424654007
32,21.695560714565634,3,0,0.2,3,3.204210152626038,0.4815538680553436,0.09488397389650345
33,10.591523376110473,2,1,0.16666666666666666,3,2.319638683744099,0.5263296430525573,0.09439347198475963
34,24.080108539858134,3,0,0.25,3,2.5595043139024214,0.44262637705965474,0.09393371269106865
35,24.668020590524048,3,0,,3,2.7904294360251654,0.25454734407720114,0.09348683201131366
36,10.196536275106913,2,1,0.3333333333333333,3,1.8638799786567688,0.10292130096682481,0.09312037431768008
37,9.86348369224856,2,1,0.08333333333333333,3,2.7295261489020453,0.2955595765400816,0.09269188482452322
38,25.220301597291876,3,0,,3,3.7092554663356982,0.36658103293494176,0.09222792010558278
39,24.843126279037424,3,0,,3,2.7850622254259445,0.15192491867963007,0.09187787420609418
40,-25.290545044536128,0,2,0.3333333333333333,3,2.717191886305809,0.04087571324780583,0.08996930040419102
41,-4.906964092831031,1,2,0.1,3,2.964308885010806,0.24469159204851498,0.08821987563913519
42,25.57043739153831,3,0,0.3333333333333333,3,4.484753389250148,0.0388870466161858,0.0879722914912484
43,-4.906659864047087,1,2,0.0,3,3.9550545399005594,-0.015599500387907028,0.0876057491852687
44,-4.793752314564231,1,2,0.0,3,3.2078877915035595,-0.140843765437603,0.08703393042087555
45,25.111675038411203,3,0,,3,2.939835063435815,-0.013571902770887722,0.08650674975731155
46,-4.321870784184958,1,2,0.0,3,4.881162872681251,-0.08037764750994168,0.08627452586705868
47,8.655516251266844,2,1,0.23076923076923078,3,3.048413184556094,-0.12737548080357639,0.08607355098832738
48,22.783772436386354,3,0,,3,3.4571288166586887,-0.472035955368858,0.08525872560813255
49,-4.414902537339919,1,2,0.75,3,4.772985133257779,-0.6573726453564384,0.0845601199702783
50,-3.2562184639945984,1,2,0.25,3,4.8011475540697575,-0.6611699904315174,0.08429758879356086
51,5.723295925138626,2,1,0.25,3,4.125111017564331,-0.9005928331177042,0.08354127166247127
52,22.752683264606834,3,0,0.3333333333333333,3,2.873536571568134,-1.0888524660292793,0.08272927648880903
53,23.525016852984066,3,0,,3,3.61451337697371,-1.1835427375615768,0.08222483478064807
54,-4.562344695470891,1,2,,3,4.304430701515892,-1.3956670327620073,0.08188503574241292
55,9.368600415353967,2,1,0.5,3,3.4203275675061104,-1.4559052946238682,0.08138886505159838
56,25.800040869660066,3,0,,3,3.7918104281028113,-1.3941415933271248,0.08082927049448092
57,-17.54400145856516,0,3,0.0,3,5.03739293722006,-1.7620576849350562,0.08066034603577393
58,-8.188886340922064,1,2,0.34782608695652173,3,4.305159522427453,-1.6846141776552908,0.08038676985436016
59,-5.326273416566337,1,2,0.2647058823529412,3,4.8371777004665795,-1.6495608985424042,0.0800946019589901
60,25.077700000915602,3,0,0.25,3,5.583063451867354,-1.5776707530021667,0.07992932239645406
61,25.212913154368522,3,0,0.5,3,4.3987836837768555,-1.796607185493816,0.07977496155283668
62,9.636744909432553,2,1,0.3333333333333333,3,3.9686937657269565,-1.8554726527495817,0.07950987514447082
63,7.066208656869818,2,1,0.3076923076923077,3,4.092252967492589,-1.9704111994437452,0.07903060218635595
64,24.302938194392222,3,0,0.1,3,4.357740051216549,-2.308760325113932,0.078682375450929
65,21.42550811850694,3,0,0.46875,3,4.052116749579446,-2.1239067828446103,0.0783832206537849
66,24.224806665914073,3,0,0.0,3,4.133280164665646,-2.3605649140146046,0.0780545932551225
67,24.70525083739382,3,0,,3,4.315441061468685,-2.1924217799130608,0.07780243777761273
68,23.516512922153932,3,0,0.2222222222222222,3,3.1926566310550855,-2.410829404126043,0.07749079686144124
69,9.572418531080645,2,1,0.3125,3,3.3489459262174717,-2.295672686660991,0.07732786939424627
70,24.23773481850691,3,0,,3,4.425962859934026,-2.5007003870877353,0.07721799815242941
71,24.684561960185736,3,0,,3,3.74674072265625,-2.511855107545853,0.07711334079504013
