world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss,alpha
1,-26.186960617666287,0,2,0.2,3,,,
2,-30.88628884014174,0,1,0.4117647058823529,3,,,
3,-25.608145180875624,0,2,0.125,3,,,
4,-30.395241000318805,0,3,0.36363636363636365,3,2.549542280117219,-0.060427724028175527,0.19661874649199573
5,-21.443488450006395,0,3,0.5142857142857142,3,2.900216983258724,-0.10217610939095417,0.1924346849322319
6,-31.82891839463376,0,2,0.4375,3,3.38164669316262,0.02620035590371117,0.18590324327349664
7,-22.962110805385716,0,2,0.3,3,2.4906777261197566,0.21174682837212458,0.17521022334694863
8,-18.007365440042157,0,3,0.25,3,2.214410955496764,0.40638442763711435,0.16875243237463095
9,-17.624240524861534,0,3,0.16666666666666666,3,2.083305088867401,0.44729536463474406,0.1666366103394278
10,-19.57989581081372,0,3,0.25,3,2.755494929411832,0.49329735180910894,0.16395910066716812
11,-22.81578079096285,0,3,0.09090909090909091,3,2.1580100225714536,0.5187796044808167,0.15961449263760677
12,-20.202291297473153,0,3,0.43333333333333335,3,2.7427488582975723,0.638282728545806,0.15650460825246923
13,-27.728956472069,0,2,0.40625,3,2.575268628075719,0.8533622843027114,0.15149933986365796
14,-29.350362856033495,0,2,0.3333333333333333,3,1.9132229477912188,1.1777185729146005,0.14335854835808276
15,-26.426123451921303,0,3,0.22916666666666666,3,1.7426336696919273,1.3355892134063385,0.13817623060415773
16,-18.993841695728175,0,3,0.375,3,1.755778144254829,1.4420777595404424,0.13627176754402393
17,-20.221208389848936,0,3,0.38461538461538464,3,1.6109387022562516,1.5426206772144024,0.13493197277570382
18,-40.12511980729223,0,3,0.3880597014925373,3,1.7221399172626692,1.7079485720601575,0.131618869304657
19,-43.40303828436862,0,3,0.38028169014084506,3,1.5599891012084894,2.061193531957166,0.12653567616281838
20,-22.28514829837484,0,3,0.390625,3,1.8351080916365798,2.358573064512136,0.12324181807284453
21,-25.97240987064012,1,0,0.2847222222222222,3,1.354682997316122,2.608392810225487,0.1192286429926753
22,-0.7856969112003599,2,1,0.2839506172839506,3,1.1784240862837545,2.81774895367799,0.11400958641811654
23,-19.081581586902935,1,0,0.3392857142857143,3,1.298115653693676,3.028345366716385,0.10911270659416913
24,-20.56293852772171,0,2,0.19230769230769232,3,1.1737002684921025,3.2216778779029847,0.1035770009458065
25,-1.4254110097543997,2,1,0.2,3,1.2120730819610448,3.39533681502709,0.09837801215740351
26,4.298309507358371,2,0,0.2631578947368421,3,1.0363907600194215,3.412810664176941,0.09351105690002441
27,-2.808620532286561,1,0,0.24,3,1.4111050848662854,3.5577319824695586,0.08885410357266664
28,-26.487831557388393,0,1,,3,1.1558023419976236,3.6111889588832855,0.08443280957639217
29,-9.736294798967046,1,1,0.2826086956521739,3,1.0273236595094204,3.799771273136139,0.08020916219800711
