seed,overall_goal_rate_pct,overall_collision_rate_pct,overall_colreg_rate_pct,last20_goal_rate_pct
1,95.0,3.3888888888888884,37.683636741399,100.0
2,93.33333333333333,5.666666666666666,29.75911703348456,100.0
3,95.0,4.0555555555555545,36.26879137110196,100.0
