world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents,critic_loss,actor_loss
1,-28.782123056123783,0,2,0.5,3,,
2,-23.099355923067993,0,3,0.2641509433962264,3,,
3,8.977821972985858,2,1,0.15384615384615385,3,,
4,-13.76894173376447,1,2,0.38095238095238093,3,,
5,-29.29066991467862,0,2,0.5,3,,
6,-28.54674817433896,0,2,0.5,3,,
7,-22.7507021023755,0,3,0.2727272727272727,3,6.227046761106937,0.20409997447353342
8,-18.248433333844087,1,2,0.4117647058823529,3,6.186001090205287,0.21170104154679056
9,-25.239405558204606,0,2,0.75,3,4.449868732094765,0.17339274279773234
10,-32.06991575204217,0,2,0.4166666666666667,3,2.6531187142431736,0.1748294702079147
11,-47.611366120935635,0,0,0.35454545454545455,3,1.6092922956496478,0.4412757542356849
12,-39.69851174632719,0,1,0.42857142857142855,3,0.8805954352021217,0.7264715057611465
13,-35.17686017310704,0,2,0.18421052631578946,3,0.7717977761477232,0.7650766088068486
14,-17.92376574361964,1,1,0.0,3,0.8186686326935887,0.7744020786136389
15,-16.117478265368558,1,2,0.325,3,0.689042547322584,0.8064710461732113
16,-33.9322480643287,1,0,0.28,3,1.0080664775520563,0.9482258701324463
17,-26.390525885135503,0,3,0.25,3,1.0268079952613727,1.053604089900067
18,-21.420118393578093,0,3,0.0,3,1.238036193954411,1.1630292986378525
19,-21.97822232826204,0,3,0.25,3,1.256062200292945,1.1779319135980173
20,-32.48648922897196,0,3,0.4473684210526316,3,1.4751305551298204,1.35216276684115
21,-45.39730591098482,0,3,0.34065934065934067,3,1.2212468920541661,1.411331404532705
22,-23.58604332653046,0,2,0.5,3,1.2726733639836312,1.5824653494358063
23,-42.94673293187043,0,2,0.3611111111111111,3,1.1520036187767984,1.7587870126962661
24,8.649164190056599,2,1,0.2,3,1.019280387231937,1.844495401932643
25,-10.187214365787096,1,2,0.4117647058823529,3,0.7960102925146068,1.6888945764965482
26,-34.380381023093875,1,2,0.3404255319148936,3,0.9985052612191903,1.830322448696409
27,-12.984717746573502,1,0,0.3076923076923077,3,0.9897052344679832,1.7923204505443573
28,-30.434801208042657,0,3,0.0,3,0.9164181289218721,1.8598165878882775
29,-33.83142742582039,1,2,0.2,3,0.9620617765406664,1.916790338853995
30,-31.266086492498886,1,2,0.35,3,0.8892721420323307,2.058464749292894
31,-30.740934280131466,0,3,0.38636363636363635,3,0.8870063139332666,2.3176933685938517
32,-32.6500848674911,0,2,0.0,3,0.9338277462124824,2.412139632701874
33,-14.529207109667118,1,1,0.3333333333333333,3,0.8614052963256836,2.667569044828415
34,-32.168960564017425,0,3,0.34615384615384615,3,1.0314124740508137,2.7270941126103305
35,19.954357290727256,3,0,,3,0.8023558062202526,2.9187894876186666
36,-20.328326137630672,0,3,0.5,3,1.1519635077565908,2.820772349834442
37,7.170029194877134,2,1,0.15,3,1.6167632770120053,2.7732505263953375
38,-6.369880934244125,1,2,0.1,3,1.1551635625461738,2.71248087949223
39,20.03865511388373,3,0,,3,1.6127384424983682,2.7485346166711104
40,-20.709900615308857,0,3,0.125,3,1.6467508006095886,2.6546196937561035
41,-9.946507143627079,1,2,0.30357142857142855,3,1.8142835039358873,2.770356529637387
42,-3.801670158170012,1,2,0.6666666666666666,3,2.7048882792393365,2.8636252681414285
43,-25.710809061271092,1,1,0.34210526315789475,3,1.593144414126873,2.874913183450699
44,-2.063250665543182,2,1,0.16129032258064516,3,1.4775762830702763,2.9677614715864076
45,2.7891464461776825,2,0,,3,1.5865509846806527,3.0328421139717103
46,15.415136737675695,3,0,0.3333333333333333,3,1.6445958922440942,2.8584945830138953
47,19.624199427986593,3,0,0.0,3,1.3814985934855804,3.0416621172203206
48,9.411363566869168,2,1,,3,1.2460124691327412,2.8579058329264324
49,19.633828136140966,3,0,0.4090909090909091,3,1.4831119705648983,2.9641396228004906
50,22.393027280182395,3,0,,3,1.2671586855461723,2.887352811879125
51,10.710613115244664,2,1,,3,1.5785878826590145,2.943619266152382
52,21.34052662979143,3,0,0.3888888888888889,3,1.6386938743731554,3.0902238172643326
53,8.16577270259255,2,1,0.1111111111111111,3,2.813720562241294,3.016929799860174
54,19.873031242285798,3,0,0.08333333333333333,3,1.8526119026872847,2.9688246934502214
55,-5.2125966922270415,1,2,0.375,3,2.3939589738845823,2.946694850921631
56,-6.71140848504344,1,2,,3,1.7652653221120225,3.0101188674886177
57,18.500755141392407,3,0,0.16666666666666666,3,2.0432313653555783,2.891829642382535
58,9.581017573833648,2,1,,3,2.1063594222068787,2.989945912361145
59,7.3568292090833,2,1,0.045454545454545456,3,2.223054063563444,2.8100843677918115
60,6.285353483291977,2,1,0.13636363636363635,3,1.9523075400893368,2.849097532384536
61,-6.589627350473336,1,2,0.0,3,1.8638415655185436,2.917479214997127
62,23.966023591543983,3,0,0.0,3,1.678186343397413,2.8742693802889656
63,1.964617792544986,2,0,0.1,3,2.0948267498612405,2.8844856071472167
64,22.700162057980975,3,0,0.0,3,2.3179081124918803,2.8505537680217197
65,23.498150349489872,3,0,0.25,3,2.2291488902909413,2.8560319380326704
66,18.24074019170114,3,0,0.16,3,2.010955250263214,2.7815302320428796
67,26.002972353858514,3,0,0.0,3,2.0184456686178844,2.577784212430318
68,23.305061730495733,3,0,0.1,3,2.153953534252239,2.6394454461556895
69,10.482061535324833,2,1,0.25,3,2.4021142721176147,2.617191622654597
70,8.878047884692515,2,1,,3,1.7362085839976436,2.405107339223226
71,23.965985517916696,3,0,0.0,3,2.1288290608387728,2.5009679886010976
72,11.970903395588367,2,1,0.5,3,2.125630314151446,2.478594015041987
73,24.282553726828564,3,0,,3,2.524362494548162,2.54689488808314
74,8.099512169267728,2,1,0.1875,3,2.2558955098643447,2.2518083453178406
75,24.898618159074005,3,0,0.5,3,2.540354222864718,2.379295477741643
76,-4.395113674214649,1,2,0.0,3,2.1267116611654107,2.2613594152710657
77,8.51449307445594,2,1,0.125,3,2.4802633855077953,1.6170208785268996
78,25.04243616342922,3,0,,3,2.2153949817021688,1.897883755820138
79,-1.5939694167512666,2,1,0.2222222222222222,3,2.464154481210492,1.868527402254668
80,8.552580653013186,2,1,0.25,3,2.266033402511052,1.6614138058253698
81,9.968166376273455,2,1,0.125,3,2.394663540940536,1.8441145300865174
82,-4.732448001314105,1,2,0.0,3,2.3706243711969126,1.452787458896637
83,10.439706082368048,2,1,,3,2.60858633518219,1.8340145498514175
84,24.52392082346978,3,0,,3,2.400059841928028,1.4882156312465669
85,6.988302179843483,2,1,0.16666666666666666,3,3.248837402888707,1.5600949339568615
86,24.681108324970342,3,0,0.0,3,3.027729210399446,1.3436937391757966
87,7.2408298183125135,2,1,0.20689655172413793,3,3.162959623336792,1.4495505200965064
